model_a,model_b,align_mode,n_tokens,n_bootstrap,n_pairs,hidden_dim_a,hidden_dim_b,vocab_size_a,vocab_size_b,actual_tied_a,actual_tied_b,gcorr_E_cos_mean,gcorr_E_cos_std,gcorr_E_cos_se,gcorr_E_cos_ci95_low,gcorr_E_cos_ci95_high,gcorr_E_cos_median,gcorr_E_euc_mean,gcorr_E_euc_std,gcorr_E_euc_se,gcorr_E_euc_ci95_low,gcorr_E_euc_ci95_high,gcorr_E_euc_median,gcorr_E_euc2_mean,gcorr_E_euc2_std,gcorr_E_euc2_se,gcorr_E_euc2_ci95_low,gcorr_E_euc2_ci95_high,gcorr_E_euc2_median,gcorr_U_cos_mean,gcorr_U_cos_std,gcorr_U_cos_se,gcorr_U_cos_ci95_low,gcorr_U_cos_ci95_high,gcorr_U_cos_median,gcorr_U_euc_mean,gcorr_U_euc_std,gcorr_U_euc_se,gcorr_U_euc_ci95_low,gcorr_U_euc_ci95_high,gcorr_U_euc_median,gcorr_U_euc2_mean,gcorr_U_euc2_std,gcorr_U_euc2_se,gcorr_U_euc2_ci95_low,gcorr_U_euc2_ci95_high,gcorr_U_euc2_median
Qwen3.5-35B-A3B-Instruct,Qwen3.5-122B-A10B-Instruct,id,20000,100,5000000,2048,3072,248320,248320,False,False,0.41169366238692784,0.001001554658900165,0.00010015546589001651,0.41007703504896725,0.41382293527632774,0.411554795397854,0.9359147331400153,0.0008015356123551997,8.015356123551996e-05,0.9344168139202579,0.9373548289198276,0.9358303541447784,0.9288365846334115,0.0008206734223871234,8.206734223871234e-05,0.9272203855293351,0.9303420679702598,0.9287679716097804,0.9042086986385837,0.0013379364322425684,0.00013379364322425684,0.9018470324662028,0.9067243974571119,0.9041486662440607,0.9630135739432424,0.00044265667952692544,4.4265667952692544e-05,0.9622142425571023,0.9638907221100119,0.9630564613702293,0.9618110229286568,0.0004826230597204648,4.826230597204648e-05,0.9609264006163855,0.9627656992836275,0.9618381111906449
Qwen3.5-35B-A3B-Instruct,Qwen3.5-397B-A17B-Instruct,id,20000,100,5000000,2048,4096,248320,248320,False,False,0.4143010066534549,0.0008562853028951171,8.562853028951171e-05,0.41283124616126604,0.4160061349149358,0.41434635539988107,0.9306834953431362,0.0008370832006680603,8.370832006680603e-05,0.9291771349292868,0.9322285010341237,0.9306658344355747,0.9253165666515824,0.0008583288877923193,8.583288877923192e-05,0.9236474475241342,0.9269481608213059,0.9253263910821872,0.8313609020352908,0.0018072429127873935,0.00018072429127873935,0.8280673446803175,0.8351711076910141,0.8314244727486967,0.9140393498611816,0.0012577470020979202,0.00012577470020979202,0.911661783859131,0.9162983535387756,0.9141600719007359,0.9109761924525891,0.0013925272825650974,0.00013925272825650973,0.9083780211859572,0.9135694333821802,0.9110150651838675
Qwen3.5-122B-A10B-Instruct,Qwen3.5-397B-A17B-Instruct,id,20000,100,5000000,3072,4096,248320,248320,False,False,0.4987595248801152,0.0010447333808912608,0.00010447333808912607,0.4969281078884564,0.5008868663369136,0.4987821452985984,0.9667666071922256,0.0004791536068668497,4.791536068668497e-05,0.9659176721399473,0.9676791347360191,0.9667936998157096,0.9639006677219614,0.0005010960842451457,5.010960842451457e-05,0.9629901996664124,0.9649100206353155,0.9639169566945962,0.818110422424921,0.0021182346960344754,0.00021182346960344753,0.8142873990453844,0.8226331849564547,0.8182623576559106,0.9419873857267852,0.0008334945178849353,8.334945178849353e-05,0.9403927090550412,0.9433446710320066,0.9421071667060912,0.9408230146026836,0.0008347637084654231,8.347637084654232e-05,0.9392053154873702,0.9422198364682377,0.9409465628058793
Gemma-2-2B-Instruct,Gemma-2-9B-Instruct,id,20000,100,5000000,2304,3584,256000,256000,True,True,0.6970744453447285,0.003800241941663861,0.00038002419416638606,0.6892939075432208,0.7040667323953503,0.6967919400371281,0.762005095212876,0.006456674636748466,0.0006456674636748466,0.7474849645810929,0.772952098084797,0.7627983163155829,0.7699879724743941,0.008605819697740347,0.0008605819697740347,0.7513039706149789,0.786454105487908,0.7703539850990775,0.697102124859613,0.003807031699002554,0.0003807031699002554,0.6895672855014859,0.704336731292903,0.696829774848271,0.7620466316410338,0.006420276156801657,0.0006420276156801657,0.7472979180227423,0.7728564251730129,0.7629119558816194,0.7700387308644631,0.008584307398411851,0.0008584307398411851,0.7509488783781343,0.7858932232533461,0.7704002237064522
Gemma-2-2B-Instruct,Gemma-2-27B-Instruct,id,20000,100,5000000,2304,4608,256000,256000,True,True,0.39235360066454916,0.004705633442265521,0.0004705633442265521,0.38250547987953837,0.4007211577443452,0.3922324305261653,0.10453305479363063,0.00501605088730932,0.000501605088730932,0.09592905721589375,0.11358664585718029,0.10452392899116071,0.09448077075876318,0.005437498940942656,0.0005437498940942656,0.08449934085618813,0.10392196829522937,0.09445290548864631,0.3922920552324621,0.004763000844257386,0.0004763000844257386,0.38261033657114146,0.4005618792003217,0.3919044480455845,0.10437744205457902,0.0050479766377246795,0.000504797663772468,0.0954451676209385,0.1136727271552973,0.10435332748823783,0.09431191835863238,0.005466237236809817,0.0005466237236809817,0.08404670884904049,0.10403892935546867,0.09418653891342466
Gemma-2-9B-Instruct,Gemma-2-27B-Instruct,id,20000,100,5000000,3584,4608,256000,256000,True,True,0.36795124657458644,0.004608019032676647,0.00046080190326766465,0.3596467604439448,0.3752638613570902,0.3682218321158275,0.09119918541123422,0.006268345927677869,0.0006268345927677869,0.0794806545062824,0.10286390053387669,0.09124123533109274,0.07654951791598374,0.006857832655211057,0.0006857832655211057,0.06353154803747445,0.08988528281782286,0.07654363070040919,0.3678563478377733,0.004576213502821421,0.00045762135028214207,0.3592821866979095,0.37530796468726724,0.368218285882985,0.09116327403138362,0.006279226391578554,0.0006279226391578554,0.0796289612632478,0.10278269453199937,0.09101651458177275,0.07652425926861346,0.00687108650845262,0.000687108650845262,0.06342573834352544,0.08972524713982866,0.07654097926622547
Gemma-3-1B-Instruct,Gemma-3-4B-Instruct,string,20000,100,5000000,1152,2560,262144,262208,True,True,0.6678367772507926,0.005441015757853155,0.0005441015757853154,0.6578978218951735,0.6771705232258928,0.6680906189384501,0.7593107294134522,0.00650132840178882,0.000650132840178882,0.7481759635118349,0.7700770745641995,0.7596344354430578,0.6826019436364335,0.0038147101141288993,0.00038147101141288993,0.6760594732792325,0.6896587687983391,0.6825421552955782,0.6678017458104268,0.005387853615152229,0.0005387853615152229,0.6579265021958186,0.6779441272258553,0.6682617742350863,0.7593634122181322,0.00640498143341009,0.000640498143341009,0.7480814329731622,0.7696676614184907,0.7597230428028623,0.682554782685228,0.0037915440672088574,0.00037915440672088574,0.6757716225479804,0.6894192186734317,0.682820232305148
Gemma-3-1B-Instruct,Gemma-3-12B-Instruct,string,20000,100,5000000,1152,3840,262144,262208,True,True,0.5144797454543265,0.007312865022559384,0.0007312865022559384,0.5013754885715587,0.5285076664272711,0.5146768651851815,0.671224528421387,0.009062974171579058,0.0009062974171579058,0.6559129923481446,0.6892910119688421,0.6721564328435591,0.5559956437424541,0.005047618723485389,0.000504761872348539,0.546349724040475,0.5656875845639686,0.5561046539454116,0.5144102016931061,0.007275524041057444,0.0007275524041057444,0.5019440716684237,0.5288763418198523,0.5147813011132103,0.6712609232655561,0.008922150049913952,0.0008922150049913951,0.6562236665228847,0.6880836813509258,0.6717577465703911,0.5559251859106719,0.0050374438861276,0.00050374438861276,0.5471994495681222,0.5651475488236692,0.5561653758045851
Gemma-3-1B-Instruct,Gemma-3-27B-Instruct,string,20000,100,5000000,1152,5376,262144,262208,True,True,0.4509871509379698,0.00884552409184526,0.0008845524091845259,0.43447411687615534,0.4673939848484721,0.4511925518953612,0.62906794053454,0.010687758046822754,0.0010687758046822753,0.6102658244610633,0.6490486297591886,0.6302602364538403,0.4947737176290957,0.006280114981448777,0.0006280114981448777,0.4838214058889522,0.5067274736573171,0.4953787869957136,0.45101788921166147,0.00879415976880505,0.000879415976880505,0.43434229099224175,0.46751465112733,0.45186639092159187,0.6291923993084532,0.010492861888359833,0.0010492861888359833,0.6104571202245593,0.6482749810109489,0.6297817217235754,0.49478447340390486,0.006244836822834785,0.0006244836822834785,0.4836536831997064,0.5060876672397228,0.49565044932763475
Gemma-3-4B-Instruct,Gemma-3-12B-Instruct,id,20000,100,5000000,2560,3840,262208,262208,True,True,0.7562205816853502,0.008330011500793395,0.0008330011500793395,0.7400964361328424,0.7712914863470515,0.7559833154463302,0.8635642535490359,0.006412009906599373,0.0006412009906599373,0.8503962382991955,0.8747280690777747,0.8637108668613906,0.7877799335855005,0.005576437373551814,0.0005576437373551814,0.7767844542408997,0.798326005955147,0.7879723912283596,0.7564986225059375,0.008703382065956219,0.0008703382065956219,0.7402379359510369,0.7711665436052456,0.7561157446148189,0.8638127385498418,0.0066803114589479885,0.0006680311458947989,0.8505920675797435,0.875216983957079,0.8638421292802465,0.7879687761705493,0.005838512268716269,0.000583851226871627,0.776849533364563,0.7986664125803061,0.7871925468610731
Gemma-3-4B-Instruct,Gemma-3-27B-Instruct,id,20000,100,5000000,2560,5376,262208,262208,True,True,0.7111762881010154,0.01029866542634245,0.001029866542634245,0.6912605836829903,0.730087018755917,0.7111606544784519,0.8307222852787859,0.008247697985823326,0.0008247697985823326,0.8137678136036355,0.844889254851195,0.8310376224538552,0.7362351700783699,0.007468017899310991,0.0007468017899310991,0.721619422197077,0.7497870448753817,0.7362803195736118,0.7115327879956432,0.010809569263007138,0.0010809569263007138,0.6903388426947883,0.7300265733875407,0.7107528297576121,0.8310479409235906,0.008607282849251972,0.0008607282849251972,0.8132196739694014,0.8451426064023364,0.8307076380819751,0.7364949501077663,0.007828071422588082,0.0007828071422588082,0.7208104881301967,0.7499460406258698,0.7356215061239577
Gemma-3-12B-Instruct,Gemma-3-27B-Instruct,id,20000,100,5000000,3840,5376,262208,262208,True,True,0.8344848965825232,0.007386758067061546,0.0007386758067061546,0.8200208653059234,0.8480673450201563,0.8341220506210929,0.9156316874137613,0.00503910504428626,0.000503910504428626,0.9053404670744627,0.9243691222653353,0.9159818930379822,0.8455466143524784,0.005782306983489473,0.0005782306983489474,0.8342093662794765,0.8560864898393891,0.84514858875709,0.8346741308943577,0.007765491237724968,0.0007765491237724969,0.8192060602420843,0.847895453006754,0.8345264736467466,0.9157972613115613,0.005285949943491434,0.0005285949943491435,0.9046814358424244,0.9246436637214557,0.9156637986397083,0.8456847353893996,0.006090051265324986,0.0006090051265324986,0.8334226121519508,0.8560826010302075,0.8451741196744389
Gemma-4-E2B-Instruct,Gemma-4-E4B-Instruct,id,20000,100,5000000,1536,2560,262144,262144,True,True,0.7682672115461976,0.005676408125943903,0.0005676408125943903,0.7572647719470712,0.7779256884966392,0.7677671204040526,0.917894773595285,0.0018364947869281341,0.00018364947869281342,0.9143206710627368,0.9215269510934989,0.9179022889947436,0.9042822295547728,0.0017271208004802038,0.00017271208004802037,0.9006276972985634,0.9070372257508863,0.904453164894812,0.7683676677632941,0.005772406381551273,0.0005772406381551273,0.7569223776502817,0.7784947192680518,0.7679118558096176,0.9179352960759158,0.0018440719477426633,0.00018440719477426633,0.9142983515423688,0.9213684686986895,0.918040289493313,0.9043047590471747,0.0017146368281551578,0.00017146368281551578,0.9007591568400853,0.9071889530647568,0.9045199563252482
Gemma-4-E2B-Instruct,Gemma-4-26B-A4B-Instruct,id,20000,100,5000000,1536,2816,262144,262144,True,True,0.7359778644362112,0.006926726499224533,0.0006926726499224533,0.721500368989569,0.7471884988352436,0.7362223396983233,0.7947848806724785,0.006527404123144601,0.0006527404123144601,0.7798258171572902,0.8033528067336432,0.7958407881367175,0.7650345551603904,0.020750255920876017,0.0020750255920876015,0.707401068927333,0.7829679789758359,0.7721240079244991,0.7360840584184891,0.006985584015164401,0.0006985584015164402,0.7211788204325188,0.7481487455823866,0.7368800507189378,0.794846496999074,0.006455101096963265,0.0006455101096963265,0.7797099036690647,0.8033756594938727,0.7962458849990858,0.7651807678532304,0.020565412061940822,0.002056541206194082,0.7080190341799188,0.7828105452561696,0.7725778787646358
Gemma-4-E2B-Instruct,Gemma-4-31B-Instruct,id,20000,100,5000000,1536,5376,262144,262144,True,True,0.7368609720672045,0.006774490745380529,0.0006774490745380529,0.7237015317385455,0.7485341479430099,0.736683560953044,0.6892440632947033,0.043157957882774066,0.004315795788277407,0.6002288997792684,0.7538142733243756,0.6930045057227228,0.5247556006140922,0.1146196816698795,0.01146196816698795,0.3287604381740373,0.7036308799921702,0.5223263627782964,0.7370639372724643,0.006908059847611279,0.000690805984761128,0.7232440535891411,0.7485847078659295,0.7370715888742085,0.6891995794653886,0.04333489075929478,0.004333489075929478,0.6031677775621724,0.7534342208145336,0.693803559794393,0.5246276719131238,0.11501849913037199,0.0115018499130372,0.33156148012019016,0.7043414960786258,0.5237762942793943
Gemma-4-E4B-Instruct,Gemma-4-26B-A4B-Instruct,id,20000,100,5000000,2560,2816,262144,262144,True,True,0.7595744795924075,0.006704254289343636,0.0006704254289343636,0.7460730295253251,0.7711788905635701,0.7596573350665912,0.8582596776171405,0.0066153301955150364,0.0006615330195515036,0.8413681398896824,0.8670656364669066,0.8597326007528916,0.8343585671048088,0.022790923251492633,0.0022790923251492633,0.7684718284399421,0.8545002747601836,0.8417042835385035,0.75972173277354,0.006798300277910903,0.0006798300277910903,0.7460834645114863,0.7718835185401959,0.760572750748736,0.8582872529940311,0.0065304852772349415,0.0006530485277234942,0.8416823994074044,0.8667201452664078,0.8598806891962594,0.8344843296044836,0.02256406828942359,0.002256406828942359,0.7706771212034442,0.8542389205654534,0.8415332641672573
Gemma-4-E4B-Instruct,Gemma-4-31B-Instruct,id,20000,100,5000000,2560,5376,262144,262144,True,True,0.7427577448505077,0.00824663910551322,0.000824663910551322,0.7253846438340616,0.7566665405652266,0.7428703554869536,0.7367806871180371,0.047476877955793154,0.0047476877955793155,0.6390149543878948,0.8076605197451423,0.7414326458870917,0.5690045202671778,0.12750610645726276,0.012750610645726277,0.35038977738905425,0.7686609668447879,0.5679515027618554,0.7429572877211748,0.008366207961998466,0.0008366207961998466,0.7254686066356423,0.7572269862549316,0.743309297487021,0.7366412323621873,0.047713087575512986,0.004771308757551299,0.6416925892883348,0.8073709953415289,0.7413146776069034,0.568781514672355,0.12800633104198425,0.012800633104198425,0.3537675975575685,0.7693296609406438,0.5693065267464976
Gemma-4-26B-A4B-Instruct,Gemma-4-31B-Instruct,id,20000,100,5000000,2816,5376,262144,262144,True,True,0.7602995025567246,0.00755307550909092,0.000755307550909092,0.7444519108492252,0.7723869825824727,0.7606673004542643,0.7595487220338514,0.04001305957981444,0.004001305957981444,0.6877299627638338,0.8205389730105715,0.7621475356093175,0.6275052263576394,0.11754962022190295,0.011754962022190295,0.4393407857823916,0.8105635047055063,0.6259755248172925,0.7604237475431401,0.0076032842737780455,0.0007603284273778046,0.7439006851578779,0.773804915534248,0.7614366389799195,0.7593201571010536,0.04033323871650509,0.004033323871650509,0.6896097431687381,0.8205034444919838,0.7622270906835917,0.6272041650043283,0.11809584121703944,0.011809584121703944,0.43792577144433803,0.8104093676711082,0.6278000621980752
MiniMax-M2.5-Chat,MiniMax-M2.7,id,20000,100,5000000,3072,3072,200064,200064,False,False,0.992481313778726,1.9332065537043265e-05,1.9332065537043265e-06,0.9924507880347782,0.992517321108137,0.992477140260914,0.9972320054308682,5.6344438307854205e-05,5.63444383078542e-06,0.9971217736392404,0.9973424762488592,0.9972357518775069,0.9971314188845746,5.1213497473681456e-05,5.121349747368146e-06,0.9970285885423323,0.9972309373271487,0.9971351330037246,0.9757858225964827,0.0006907164344333646,6.907164344333646e-05,0.9743820391871651,0.9771079379334928,0.9757845051040892,0.9847578747418972,0.00031551072446114653,3.1551072446114656e-05,0.9842248337056163,0.9853013651336012,0.9847338204819505,0.9844238110002504,0.0003339710664287663,3.339710664287663e-05,0.9838760165544895,0.9850078272637719,0.9843990568996319
GLM-5-744B,GLM-5.1,id,20000,100,5000000,6144,6144,154880,154880,False,False,0.9962817326470805,1.3809231588330531e-05,1.3809231588330532e-06,0.9962550015392029,0.9963040638323574,0.9962825557801774,0.9997425532537761,4.352465155142409e-06,4.3524651551424095e-07,0.9997346245828309,0.9997508227476428,0.9997427069824254,0.9997035942306316,4.604907844841765e-06,4.6049078448417653e-07,0.9996945729423871,0.9997122346175356,0.999703544976527,0.9997238458119727,5.340335489736016e-06,5.340335489736016e-07,0.9997140930342431,0.9997329017459495,0.9997236828714942,0.9998980286188908,2.8236687905860403e-06,2.8236687905860405e-07,0.9998934860387435,0.9999036803913125,0.9998979692174109,0.9998994647462018,6.582930648024586e-06,6.582930648024586e-07,0.9998902784444667,0.9999145749522704,0.9998993437152637
DeepSeek-V2-Lite,DeepSeek-V2-Lite-Chat,id,20000,100,5000000,2048,2048,102400,102400,False,False,0.9999728607929561,1.4427819765599244e-07,1.4427819765599243e-08,0.9999725907998233,0.999973148285639,0.9999728583640359,0.999997992616521,3.00866598908059e-08,3.00866598908059e-09,0.999997930753021,0.9999980491965313,0.999997995638666,0.9999977241427502,3.1340564869402726e-08,3.1340564869402727e-09,0.999997660155074,0.9999977802835259,0.9999977275005741,0.9999788749485826,1.797772152646676e-07,1.7977721526466758e-08,0.9999784769248536,0.9999791822023845,0.9999788859326587,0.9999848343662765,3.066858678525612e-07,3.066858678525612e-08,0.9999843213237123,0.9999854055732518,0.9999848206590969,0.999983959448661,3.275231844478518e-07,3.275231844478518e-08,0.9999833784608418,0.999984592002185,0.9999839493985314
DeepSeek-V3-Base,DeepSeek-V3,id,20000,100,5000000,7168,7168,129280,129280,False,False,0.9999976314206677,1.6894359410519886e-08,1.6894359410519885e-09,0.9999975965683098,0.999997664622112,0.9999976321358024,0.9999999119731485,1.3965852672605882e-09,1.3965852672605882e-10,0.9999999087902763,0.9999999144396453,0.99999991198026,0.999999903323026,1.3639304496419261e-09,1.3639304496419262e-10,0.9999999001652612,0.9999999058163587,0.9999999032348232,0.9999965962311795,5.5792066160781506e-08,5.579206616078151e-09,0.9999964878455228,0.9999966960992788,0.9999965925277593,0.9999997127124294,1.2625078693850257e-08,1.2625078693850258e-09,0.9999996862264577,0.9999997334217422,0.999999711887116,0.9999997093590868,1.2375957882871368e-08,1.2375957882871368e-09,0.9999996814996883,0.9999997315027591,0.9999997096749423
DeepSeek-V3-Base,DeepSeek-V3.1-Base,id,20000,100,5000000,7168,7168,129280,129280,False,False,0.9999330735445848,2.989287889092232e-07,2.989287889092232e-08,0.9999325178561365,0.9999335801410384,0.9999331192453099,0.9999871307276564,2.090321255281899e-07,2.090321255281899e-08,0.9999867147783164,0.9999874588714318,0.999987149088561,0.9999860484612353,2.108359975709934e-07,2.108359975709934e-08,0.9999855832939004,0.9999863895445212,0.9999860606350304,0.9997470340352322,3.5306006699480716e-06,3.5306006699480715e-07,0.9997408316444661,0.999752868970648,0.999747176596939,0.9999564296991379,1.2972418088932097e-06,1.2972418088932096e-07,0.999953793280459,0.9999588779740961,0.9999564083537125,0.9999529874913723,1.5905015075178335e-06,1.5905015075178335e-07,0.9999495622324001,0.9999558672849846,0.9999529986335123
DeepSeek-V3-Base,DeepSeek-V3.1,id,20000,100,5000000,7168,7168,129280,129280,False,False,0.9999290586745814,3.1355559022438596e-07,3.13555590224386e-08,0.9999284656639312,0.9999295616322185,0.9999291005635809,0.9999870249955718,2.0542275525001973e-07,2.0542275525001974e-08,0.9999865893840874,0.9999873446111279,0.9999870449963774,0.9999859186182266,2.0709559989754358e-07,2.070955998975436e-08,0.9999854414254645,0.9999862661748224,0.9999859478451341,0.9997161320180621,4.000693573769137e-06,4.0006935737691373e-07,0.9997090071535906,0.999722708896208,0.9997163961561825,0.9999512089796838,1.4069105520376023e-06,1.4069105520376022e-07,0.9999483197939396,0.9999538743250449,0.999951134708998,0.9999475528578178,1.7165553760884668e-06,1.7165553760884667e-07,0.9999438026253892,0.9999507038065898,0.9999475058154998
DeepSeek-V3-Base,DeepSeek-V3.2,id,20000,100,5000000,7168,7168,129280,129280,False,False,0.9998512748209107,6.346823077304784e-07,6.346823077304783e-08,0.9998501743479108,0.9998523805906953,0.9998513254099527,0.9999503450872668,8.635446069235007e-07,8.635446069235007e-08,0.9999486316899623,0.9999518177705666,0.9999504324465633,0.9999464188211207,8.696209925042165e-07,8.696209925042165e-08,0.9999447064109735,0.9999479874559409,0.9999464790629742,0.9997127601964153,3.6154516590726386e-06,3.6154516590726386e-07,0.9997061310533663,0.9997183279720467,0.9997131889606414,0.9999411376416539,1.2846182013037837e-06,1.2846182013037837e-07,0.9999388595567631,0.9999436707580285,0.9999410953577227,0.9999365972263035,1.3579182597628982e-06,1.3579182597628983e-07,0.999934356203633,0.9999392063970174,0.9999364515867105
DeepSeek-V3-Base,DeepSeek-V3.2-Speciale,id,20000,100,5000000,7168,7168,129280,129280,False,False,0.9998515603321365,6.341728549665105e-07,6.341728549665105e-08,0.9998504384994324,0.9998526858788969,0.999851588227048,0.9999504381712058,8.633402947230572e-07,8.633402947230571e-08,0.9999487572303786,0.9999518480616425,0.9999505092184013,0.999946517676632,8.691030623277388e-07,8.691030623277388e-08,0.9999447935970298,0.9999480373704609,0.9999465484454813,0.99970680519803,3.808937024252363e-06,3.808937024252363e-07,0.9996993720220021,0.9997123190023873,0.9997073296725554,0.999940228893348,1.311803810786532e-06,1.311803810786532e-07,0.9999379382040066,0.9999428087020414,0.9999401920045348,0.9999356467475188,1.3853093868713016e-06,1.3853093868713015e-07,0.9999333394732538,0.9999383093619043,0.9999354993686298
DeepSeek-V3,DeepSeek-V3.1-Base,id,20000,100,5000000,7168,7168,129280,129280,False,False,0.9999308181860878,3.018794962934962e-07,3.018794962934962e-08,0.9999302813082939,0.9999313606759103,0.9999308453807753,0.9999871090493051,2.100139485106233e-07,2.100139485106233e-08,0.9999866939125257,0.9999874384118808,0.999987130002379,0.9999860230402767,2.1175467331494579e-07,2.117546733149458e-08,0.9999855579204876,0.9999863799963404,0.9999860435500169,0.9997528500341517,3.423030075766487e-06,3.423030075766487e-07,0.9997465705843327,0.9997586284324813,0.9997527796379578,0.999957136023373,1.2781016044271106e-06,1.2781016044271106e-07,0.9999545224199413,0.9999595655937984,0.9999571376597084,0.9999537149317606,1.570162991216384e-06,1.570162991216384e-07,0.9999503132517026,0.9999565255977089,0.9999537767687613
DeepSeek-V3,DeepSeek-V3.1,id,20000,100,5000000,7168,7168,129280,129280,False,False,0.9999271395218705,3.162519690884048e-07,3.162519690884048e-08,0.9999265531120383,0.999927660883169,0.9999271519928696,0.9999870123565665,2.0631837341862998e-07,2.0631837341862997e-08,0.9999865804196115,0.9999873302743628,0.9999870369406619,0.9999859032054357,2.0786308127296266e-07,2.0786308127296264e-08,0.9999854274060428,0.9999862495807088,0.9999859324695552,0.9997266444593385,3.83030501865212e-06,3.8303050186521205e-07,0.9997194614799542,0.9997326967347078,0.999726735036855,0.9999523987079812,1.3775373765285816e-06,1.3775373765285816e-07,0.9999495511471747,0.9999550218290085,0.9999523694904211,0.9999487686087499,1.686313673749817e-06,1.686313673749817e-07,0.9999450581632087,0.9999518601646782,0.9999487665775176
DeepSeek-V3,DeepSeek-V3.2,id,20000,100,5000000,7168,7168,129280,129280,False,False,0.9998492484024643,6.449428365237225e-07,6.449428365237225e-08,0.9998481789465586,0.9998503755507864,0.9998492624899666,0.9999504094087126,8.638632752001931e-07,8.638632752001932e-08,0.9999486685171721,0.9999518604789349,0.9999504957459504,0.999946486452686,8.700507562818925e-07,8.700507562818925e-08,0.9999447527368438,0.9999480284958222,0.9999465485741665,0.9997228966551294,3.4919294554305373e-06,3.4919294554305374e-07,0.9997165453159362,0.9997285682546844,0.9997233310147943,0.9999419018968813,1.2621024464330102e-06,1.26210244643301e-07,0.9999396213230662,0.999944329833992,0.999941897002564,0.9999373763490508,1.330680786433269e-06,1.330680786433269e-07,0.9999351381518096,0.9999398735225516,0.9999373325629424
DeepSeek-V3,DeepSeek-V3.2-Speciale,id,20000,100,5000000,7168,7168,129280,129280,False,False,0.9998494256827836,6.426414719762439e-07,6.426414719762438e-08,0.9998483317990895,0.9998505711065582,0.9998494343158695,0.9999504984209132,8.638056079756169e-07,8.638056079756169e-08,0.9999487930950781,0.9999518866703638,0.9999505565393565,0.9999465808086668,8.697580186590746e-07,8.697580186590747e-08,0.999944861060898,0.9999480709742129,0.9999466163524116,0.9997168464547971,3.676166376513199e-06,3.6761663765131993e-07,0.999709611473351,0.9997219934442793,0.9997173757259217,0.9999409475920628,1.2889274193969746e-06,1.2889274193969745e-07,0.9999386471202241,0.999943419315631,0.9999409324739119,0.9999363822615998,1.357895199768283e-06,1.357895199768283e-07,0.9999340731211235,0.9999389299398876,0.9999363081084753
DeepSeek-V3.1-Base,DeepSeek-V3.1,id,20000,100,5000000,7168,7168,129280,129280,False,False,0.9999942740083945,3.137755884423191e-08,3.137755884423191e-09,0.9999942209155083,0.9999943347774457,0.9999942657551282,0.9999996464630344,5.416401914858076e-09,5.416401914858076e-10,0.9999996369929894,0.9999996560468902,0.9999996470289211,0.9999996088314851,5.530982924750002e-09,5.530982924750002e-10,0.9999995985826738,0.999999618697539,0.9999996092569166,0.9999855613623881,1.908262719781058e-07,1.9082627197810582e-08,0.9999852271021271,0.999985983455552,0.999985549658762,0.9999975127895815,4.770827954730357e-08,4.770827954730357e-09,0.9999974120706482,0.9999975928993075,0.999997512520316,0.999997426907391,4.873361566661789e-08,4.873361566661789e-09,0.9999973247226316,0.9999975069464702,0.999997426156335
DeepSeek-V3.1-Base,DeepSeek-V3.2,id,20000,100,5000000,7168,7168,129280,129280,False,False,0.9999287443259526,2.8169145052203784e-07,2.8169145052203784e-08,0.9999281812917163,0.9999292438396479,0.9999287580498757,0.9999833329786862,3.036500484588869e-07,3.036500484588869e-08,0.9999827010579588,0.9999838515760784,0.999983359121807,0.9999819497642349,3.07737997548807e-07,3.07737997548807e-08,0.9999813092980326,0.9999825233008501,0.9999819754319857,0.9999502560912508,5.186718982449894e-07,5.186718982449894e-08,0.9999493175050891,0.999951230758834,0.9999503013796336,0.9999886785850985,2.2598204707263927e-07,2.259820470726393e-08,0.9999882929403948,0.999989191779941,0.9999886754610481,0.9999878132082511,2.5498414945309316e-07,2.5498414945309317e-08,0.9999873572920445,0.9999883898610452,0.9999877941881863
DeepSeek-V3.1-Base,DeepSeek-V3.2-Speciale,id,20000,100,5000000,7168,7168,129280,129280,False,False,0.9999290885130742,2.801210533317206e-07,2.8012105333172062e-08,0.9999285314945565,0.9999295932523641,0.999929101562877,0.9999833984982512,3.0329364618436964e-07,3.032936461843696e-08,0.9999827892952499,0.999983930097653,0.9999834272318897,0.9999820198763715,3.0730252603764803e-07,3.0730252603764806e-08,0.9999814005530356,0.9999825985269741,0.9999820346078452,0.9999487692332073,5.434359592855528e-07,5.4343595928555276e-08,0.9999477635288334,0.9999497488179444,0.999948814644458,0.9999886637860318,2.2668948509253352e-07,2.2668948509253353e-08,0.9999882714592585,0.999989212321221,0.9999886413071284,0.9999877697082207,2.556784643271167e-07,2.5567846432711673e-08,0.9999873216600531,0.9999883779750283,0.9999877510939137
