model_a,model_b,bootstrap,align_mode,n_tokens,n_pairs,hidden_dim_a,hidden_dim_b,vocab_size_a,vocab_size_b,actual_tied_a,actual_tied_b,gcorr_E_cos,gcorr_E_euc,gcorr_E_euc2,gcorr_U_cos,gcorr_U_euc,gcorr_U_euc2
Qwen3-0.6B,Qwen2.5-1.5B-Instruct,1,id,20000,5000000,1024,1536,151936,151936,True,True,0.8657130563614643,0.9161601582282788,0.9031059612353408,0.8655775629818487,0.9161083610750999,0.9030506239484467
Qwen3-0.6B,Qwen2.5-1.5B-Instruct,7,id,20000,5000000,1024,1536,151936,151936,True,True,0.8633690365696703,0.9166292074058081,0.9043130524226276,0.8629733118142647,0.9165576220472105,0.9042436598748794
Qwen3-0.6B,Qwen2.5-1.5B-Instruct,4,id,20000,5000000,1024,1536,151936,151936,True,True,0.8631047358697661,0.9162771824504583,0.903574978967674,0.8629605431145168,0.9160013057390284,0.9033636257136883
Qwen3-0.6B,Qwen2.5-1.5B-Instruct,6,id,20000,5000000,1024,1536,151936,151936,True,True,0.861235500338174,0.9164157218204506,0.90410935298472,0.8602956645763923,0.9161333039342148,0.9039917877825394
Qwen3-0.6B,Qwen2.5-1.5B-Instruct,5,id,20000,5000000,1024,1536,151936,151936,True,True,0.8564308712158359,0.9139373676501851,0.9016251308126241,0.8560355117403218,0.9138156556627065,0.9015137254437264
Qwen3-0.6B,Qwen2.5-1.5B-Instruct,3,id,20000,5000000,1024,1536,151936,151936,True,True,0.8637049922480432,0.9150796793141432,0.9026036994857536,0.8636359606100268,0.9150960127361113,0.9026798430386147
Qwen3-0.6B,Qwen2.5-1.5B-Instruct,2,id,20000,5000000,1024,1536,151936,151936,True,True,0.8656516559832216,0.9179850496403907,0.9057926564231437,0.8658159332142985,0.9181967409033598,0.9059299060446881
Qwen3-0.6B,Qwen2.5-1.5B-Instruct,0,id,20000,5000000,1024,1536,151936,151936,True,True,0.8565899520430715,0.9119620449784464,0.8999598455224678,0.8567911934425582,0.911968972801791,0.8999195674389943
Qwen3-0.6B,Qwen2.5-1.5B-Instruct,8,id,20000,5000000,1024,1536,151936,151936,True,True,0.865572974650625,0.9185554084478015,0.9059826359359969,0.8656084893142164,0.9185557648725503,0.9059293199211289
Qwen3-0.6B,Qwen2.5-1.5B-Instruct,9,id,20000,5000000,1024,1536,151936,151936,True,True,0.8615459670816555,0.9166179040904959,0.9040292524965685,0.86146230876419,0.9165743459617482,0.9040590902999748
Qwen3-0.6B,Qwen2.5-1.5B-Instruct,10,id,20000,5000000,1024,1536,151936,151936,True,True,0.8617060076225271,0.9157894949375481,0.9031443507540317,0.8615792513538955,0.9157201716725867,0.9030887108508251
Qwen3-0.6B,Qwen2.5-1.5B-Instruct,11,id,20000,5000000,1024,1536,151936,151936,True,True,0.8610265760432677,0.9150463926652466,0.9025202999213305,0.8615877267962819,0.9151722735438129,0.9026138702598845
Qwen3-0.6B,Qwen2.5-1.5B-Instruct,12,id,20000,5000000,1024,1536,151936,151936,True,True,0.8652692168754615,0.9179842022704017,0.9053949486875775,0.8653870919605043,0.9179104867653421,0.9053077461251282
Qwen3-0.6B,Qwen2.5-1.5B-Instruct,13,id,20000,5000000,1024,1536,151936,151936,True,True,0.8618542086439033,0.9153547560106713,0.9026454043361785,0.8623439675605996,0.9153337066635218,0.9025279420712491
Qwen3-0.6B,Qwen2.5-1.5B-Instruct,14,id,20000,5000000,1024,1536,151936,151936,True,True,0.8578469576221074,0.9147568729339131,0.9022899318583208,0.8578371539355468,0.9147546535122063,0.9022441321530499
Qwen3-0.6B,Qwen2.5-1.5B-Instruct,15,id,20000,5000000,1024,1536,151936,151936,True,True,0.8563238973380319,0.9120059632853628,0.899678009804055,0.8563958478808199,0.9120045666422271,0.8995543954618643
Qwen3-0.6B,Qwen2.5-1.5B-Instruct,16,id,20000,5000000,1024,1536,151936,151936,True,True,0.8611808513849897,0.9140833431389976,0.9014787636299982,0.8610385148290279,0.9141982817742182,0.901580141543366
Qwen3-0.6B,Qwen2.5-1.5B-Instruct,17,id,20000,5000000,1024,1536,151936,151936,True,True,0.8596250464593739,0.9149190835376972,0.9022824824773404,0.8594416810919543,0.9148056020211054,0.9021670938268569
Qwen3-0.6B,Qwen2.5-1.5B-Instruct,18,id,20000,5000000,1024,1536,151936,151936,True,True,0.8698336292057465,0.9202836165133774,0.9073866938583964,0.8698191036402376,0.920367645792902,0.9074662418372109
Qwen3-0.6B,Qwen2.5-1.5B-Instruct,21,id,20000,5000000,1024,1536,151936,151936,True,True,0.8635768501934201,0.9150379520243375,0.9022247744405896,0.8638316860116998,0.9153410703726963,0.9025401916282425
Qwen3-0.6B,Qwen2.5-1.5B-Instruct,20,id,20000,5000000,1024,1536,151936,151936,True,True,0.8642219701551048,0.9177910001315583,0.9047406895690758,0.8634744194914507,0.9173670541763831,0.9044114704104251
Qwen3-0.6B,Qwen2.5-1.5B-Instruct,19,id,20000,5000000,1024,1536,151936,151936,True,True,0.8623510869565258,0.9153301259691455,0.9025845853221537,0.862231626487981,0.9152838193993346,0.90256644467263
Qwen3-0.6B,Qwen2.5-1.5B-Instruct,22,id,20000,5000000,1024,1536,151936,151936,True,True,0.8649891585200284,0.9166572231100808,0.9040748105132405,0.8650252102792194,0.9165826431113514,0.9039637885590017
