model_a,model_b,bootstrap,align_mode,n_tokens,n_pairs,hidden_dim_a,hidden_dim_b,vocab_size_a,vocab_size_b,actual_tied_a,actual_tied_b,gcorr_E_cos,gcorr_E_euc,gcorr_E_euc2,gcorr_U_cos,gcorr_U_euc,gcorr_U_euc2
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,31,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994609122375824,0.9988347404363515,0.9988369686239423,0.999460875973684,0.9988354461220851,0.9988374681367015
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,33,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994654379846123,0.998825391439878,0.9988224993596126,0.9994653892626685,0.9988252048983485,0.9988227213854391
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,32,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994622273972256,0.9988104813098541,0.9988057817227113,0.9994619726072048,0.9988086160920314,0.9988042715645303
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,34,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994660399859443,0.9988409180360807,0.9988444269853539,0.9994650013948639,0.9988401455062355,0.9988434193358673
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,35,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994597100599703,0.9988177763349518,0.998815567023895,0.999460888488445,0.9988175650154576,0.998815027778852
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,36,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994635211806785,0.9988444878455243,0.9988510359303057,0.9994637907496962,0.9988440671809581,0.9988509074829672
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,37,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994605809502941,0.9988454874957545,0.9988405024209025,0.9994613789794844,0.9988458062471893,0.9988411210389998
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,38,id,20000,5000000,1024,1024,248320,248320,True,True,0.999465878767431,0.998859811791488,0.9988615306274792,0.9994656094264353,0.9988604327627136,0.9988622495004572
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,39,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994714060654638,0.9988747489561874,0.9988849028268012,0.9994708122341889,0.9988754519968879,0.9988854149866305
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,40,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994761871233715,0.9988510494840432,0.998860978231395,0.9994772355953687,0.9988530937432684,0.9988638898210952
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,41,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994607375986878,0.998848295107503,0.9988474765783516,0.9994595653764545,0.9988440258438772,0.9988437977659791
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,42,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994502772633208,0.9988098328798929,0.9988064601263409,0.9994503097774082,0.9988094686754679,0.9988063975826178
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,43,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994658735891635,0.9988573305442305,0.9988560920065841,0.9994659348405542,0.9988583805729703,0.9988577654877965
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,44,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994669885575729,0.9988329559000649,0.998832726248,0.9994665327414936,0.998831503012765,0.9988317825349213
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,45,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994650987269293,0.9988379066968298,0.9988358257078621,0.9994640054870173,0.9988350120669908,0.9988327813713446
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,46,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994612250500265,0.9988239328370935,0.9988292562142312,0.9994625592510339,0.9988245438476573,0.9988298130495455
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,47,id,20000,5000000,1024,1024,248320,248320,True,True,0.999471741216678,0.9988389737958288,0.9988404204512261,0.9994725415397983,0.9988390231029926,0.998840475744968
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,49,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994560462278617,0.9988375367094815,0.9988380159496283,0.9994578610448875,0.9988398905351302,0.9988411841262047
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,48,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994511522226165,0.998833692292569,0.9988334346319128,0.9994507577420699,0.9988323410083028,0.9988322890350058
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,50,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994633932438166,0.9988542442276082,0.998855268303726,0.9994642489677892,0.998854654728936,0.9988555568889249
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,51,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994566682018705,0.9988065413404343,0.9988059441768173,0.9994569002431003,0.9988068242192828,0.9988061523162646
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,52,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994456384098073,0.9988011278209427,0.9988034892532857,0.9994456595548835,0.9988029092088004,0.9988051195844247
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,53,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994643035988595,0.9988458020271094,0.9988448796721835,0.9994648519350214,0.9988484170818216,0.9988470941535551
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,54,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994608578045566,0.9988098662240846,0.998803841008538,0.9994603454510382,0.9988100206772008,0.9988043920491233
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,55,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994582149984678,0.9987997267704105,0.9988043821737983,0.9994589102370356,0.9988020006307795,0.9988065940230599
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,57,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994550123773257,0.9988292652602476,0.9988331625793736,0.9994542518359534,0.9988296439011715,0.998833463477761
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,56,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994634537937807,0.9988232293683827,0.9988270245938713,0.9994640197815557,0.9988237811769485,0.9988279016903765
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,58,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994670812952827,0.9988393889271358,0.9988396209706684,0.9994676500992777,0.9988385607065591,0.9988383218661441
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,59,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994830795750062,0.9988452206539222,0.9988455243237154,0.9994817633985802,0.9988432953099524,0.998843548472123
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,60,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994780348351489,0.998855755419261,0.9988588856452725,0.9994779107819968,0.9988553752131804,0.9988582213968901
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,61,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994620617531988,0.9988495469149514,0.9988590997769548,0.9994610009746023,0.9988433974947594,0.9988521877622025
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,62,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994644675887344,0.9988490631695008,0.9988537896546344,0.9994642553433025,0.9988486246505488,0.9988527276007149
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,63,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994677020464988,0.9988442303140432,0.9988442067649348,0.9994665592338036,0.9988443280865633,0.998844469763859
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,64,id,20000,5000000,1024,1024,248320,248320,True,True,0.999458842368293,0.9988711882790727,0.998871020393222,0.9994596603377834,0.9988728677108014,0.9988729367615676
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,65,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994672963697118,0.998867031493938,0.9988673476630571,0.9994674171719118,0.9988673720871832,0.9988682423526504
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,66,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994614777034233,0.9988453773539446,0.998850913043363,0.9994607429748239,0.9988456645264101,0.9988515497500149
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,67,id,20000,5000000,1024,1024,248320,248320,True,True,0.999463297025536,0.9988246752318303,0.9988274436075558,0.9994633478656081,0.9988257409936271,0.9988289252276062
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,68,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994586271158475,0.9988302818536712,0.998829746768971,0.9994576307700228,0.9988285056960806,0.9988277971124119
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,69,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994568368752241,0.998855752336846,0.9988596763596322,0.9994569077212252,0.9988567090335894,0.9988600547047393
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,70,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994534185838913,0.9988344098353839,0.9988379496827166,0.9994532479701674,0.9988336304772464,0.998836690180898
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,71,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994718735751146,0.9988590030915693,0.9988539504874977,0.9994718893118361,0.9988582200966308,0.9988533837094697
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,72,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994737088576537,0.9988687916031703,0.9988750835502854,0.9994730768939559,0.998868295104448,0.9988742589791354
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,73,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994654817024646,0.9988422075089602,0.998837847233068,0.9994649831585357,0.99884130711023,0.998836489067185
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,74,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994720030758586,0.9988442808895769,0.9988433401507084,0.9994716530471336,0.9988460275489742,0.9988450372264033
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,75,id,20000,5000000,1024,1024,248320,248320,True,True,0.999458323589416,0.9988650325726198,0.998866743296876,0.999457468946902,0.9988655530159927,0.9988678421440512
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,76,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994589261664818,0.9988427335006974,0.9988484801198544,0.9994590504676462,0.9988416888080403,0.9988475951922972
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,77,id,20000,5000000,1024,1024,248320,248320,True,True,0.9994702013128379,0.9988418337453719,0.9988402417430597,0.9994702095977679,0.9988415757040379,0.9988394216304594
