model_a,model_b,bootstrap,align_mode,n_tokens,n_pairs,hidden_dim_a,hidden_dim_b,vocab_size_a,vocab_size_b,actual_tied_a,actual_tied_b,gcorr_E_cos,gcorr_E_euc,gcorr_E_euc2,gcorr_U_cos,gcorr_U_euc,gcorr_U_euc2
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,53,string,20000,5000000,2048,2048,151936,102400,False,False,0.4626537283162143,0.6399123156166187,0.6294450622265129,0.5736584580590662,0.7302489653380723,0.7297027972103893
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,54,string,20000,5000000,2048,2048,151936,102400,False,False,0.4627972725846006,0.6514019785634121,0.6407662711376091,0.5723765253639042,0.721282529237536,0.7209125707732489
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,55,string,20000,5000000,2048,2048,151936,102400,False,False,0.46331750415692974,0.6425606968677764,0.6320720010816704,0.5724599753133219,0.7196676581573974,0.7191663679233088
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,56,string,20000,5000000,2048,2048,151936,102400,False,False,0.46333139369543946,0.6485596307486632,0.6381109249264915,0.574472528768755,0.7305234280404975,0.730119237172211
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,58,string,20000,5000000,2048,2048,151936,102400,False,False,0.46519314166471687,0.648786852236724,0.6381483156554563,0.5705376971656302,0.7331030340507547,0.7322389783082329
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,59,string,20000,5000000,2048,2048,151936,102400,False,False,0.46373732433969367,0.6483885529550693,0.6371476635360606,0.5734157751411392,0.7204123472667674,0.7202356940542077
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,57,string,20000,5000000,2048,2048,151936,102400,False,False,0.4652102721614375,0.6493519252450353,0.6386201694884048,0.5732088985821344,0.7307990696804152,0.7305192559228754
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,60,string,20000,5000000,2048,2048,151936,102400,False,False,0.46501941641281164,0.6499191157838982,0.639975348802567,0.5748148438972789,0.7289255806870623,0.7285806576949886
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,62,string,20000,5000000,2048,2048,151936,102400,False,False,0.46359056684581146,0.6403582032755064,0.629964836304331,0.5692811772206757,0.7225012052336643,0.7220622810622033
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,63,string,20000,5000000,2048,2048,151936,102400,False,False,0.4642670662654006,0.6459865093934567,0.6354236576686259,0.5710801142641504,0.7238467486492064,0.7234251569021025
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,64,string,20000,5000000,2048,2048,151936,102400,False,False,0.4626882962227179,0.6487378774168133,0.6367968068827118,0.5745424162289774,0.7281915346257303,0.7277740429048122
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,66,string,20000,5000000,2048,2048,151936,102400,False,False,0.46156804622748154,0.6462452952984225,0.635218613183946,0.5734634435054813,0.7298547611800447,0.7294117505131478
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,65,string,20000,5000000,2048,2048,151936,102400,False,False,0.46461124760049566,0.6535827865318236,0.6427501020037544,0.5714332897375066,0.7276484720724069,0.7270383138437652
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,61,string,20000,5000000,2048,2048,151936,102400,False,False,0.46540868816402586,0.6531606966325405,0.6415463804875815,0.5742701676700878,0.7277629779530617,0.7269334387633806
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,68,string,20000,5000000,2048,2048,151936,102400,False,False,0.4647033834909327,0.6535903929402732,0.6428691093261377,0.5734451336247985,0.7274199868626715,0.7267879745753438
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,67,string,20000,5000000,2048,2048,151936,102400,False,False,0.463377075187341,0.6518902159841722,0.6409053704694532,0.5711815081077293,0.7327304658392604,0.7321280677222147
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,69,string,20000,5000000,2048,2048,151936,102400,False,False,0.46475577896785675,0.649837860756078,0.6390848959637931,0.568824037493406,0.7286225611017936,0.7283849288173655
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,73,string,20000,5000000,2048,2048,151936,102400,False,False,0.46325614675358534,0.6535428943062599,0.6419914675278886,0.5696388635340064,0.7257773410493548,0.7250800408492798
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,74,string,20000,5000000,2048,2048,151936,102400,False,False,0.46531867384938785,0.6421787072602505,0.6312757668224273,0.5712523315841559,0.7240180239876737,0.7236064424783883
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,70,string,20000,5000000,2048,2048,151936,102400,False,False,0.46284733853588533,0.6494943649599685,0.6394336784223115,0.5706127089650875,0.7278920884884165,0.7271092374117639
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,71,string,20000,5000000,2048,2048,151936,102400,False,False,0.46463706187813886,0.6491275935335952,0.6379378868001895,0.5718180026552026,0.7262425346598625,0.725823839038944
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,72,string,20000,5000000,2048,2048,151936,102400,False,False,0.46429019311147945,0.6503194799154989,0.6397829048196193,0.5739151047918998,0.727241486552589,0.7267614934758828
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,76,string,20000,5000000,2048,2048,151936,102400,False,False,0.4635057540527468,0.6446813918911679,0.63451391555705,0.570691882649334,0.7297685173214176,0.7292113496128699
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,75,string,20000,5000000,2048,2048,151936,102400,False,False,0.4645917171672517,0.6614836018681799,0.649815823693406,0.5736962825769713,0.7270275767811754,0.7264086586550524
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,77,string,20000,5000000,2048,2048,151936,102400,False,False,0.4647169545255848,0.6501498542668248,0.6388648886888615,0.5734400503470054,0.7326498042083884,0.7322646381635846
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,78,string,20000,5000000,2048,2048,151936,102400,False,False,0.46559120231905554,0.6561495449609285,0.6456482202041368,0.5723881272070616,0.7285910779657562,0.7280362891731418
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,79,string,20000,5000000,2048,2048,151936,102400,False,False,0.4647024796046565,0.6514395944825232,0.639990061353932,0.5714125978039826,0.7257744378602577,0.7254148535741639
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,82,string,20000,5000000,2048,2048,151936,102400,False,False,0.46346080173039683,0.6478599072808549,0.6366445738814082,0.5723696945425062,0.7322084541849047,0.7315772411095675
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,81,string,20000,5000000,2048,2048,151936,102400,False,False,0.4645286975998623,0.6499881045783237,0.6387456651922917,0.5737976959840815,0.724222690283685,0.7239269878790062
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,80,string,20000,5000000,2048,2048,151936,102400,False,False,0.462225183454104,0.6357747396007599,0.625756272073781,0.5739722026310632,0.7261904344462641,0.7256676858364691
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,83,string,20000,5000000,2048,2048,151936,102400,False,False,0.4628800668092888,0.6500054929876435,0.6394372205323198,0.575136080511928,0.7276382201151559,0.726835737932148
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,84,string,20000,5000000,2048,2048,151936,102400,False,False,0.4644013224479002,0.6513337553850096,0.6404227534297834,0.5714414309839688,0.7286871663652081,0.7286790844322567
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,85,string,20000,5000000,2048,2048,151936,102400,False,False,0.4639557824993863,0.6499955263646388,0.639247690437303,0.5754051972634123,0.7299385667100101,0.7297282555606698
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,86,string,20000,5000000,2048,2048,151936,102400,False,False,0.4661516998588787,0.6523087689735318,0.6405191234241302,0.5758633661908551,0.7256831588698197,0.7250349264718253
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,88,string,20000,5000000,2048,2048,151936,102400,False,False,0.4627956454961152,0.6379376481258836,0.6279538567586709,0.5688473868161897,0.7242350086693009,0.7234186528749464
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,89,string,20000,5000000,2048,2048,151936,102400,False,False,0.4626830863622033,0.6608459562871725,0.648954607299442,0.5739472625777354,0.7285737898368987,0.7278276384522994
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,90,string,20000,5000000,2048,2048,151936,102400,False,False,0.46482056493493534,0.6572784426652588,0.6463071464126116,0.5706176715200479,0.7327050992617045,0.7319016960296431
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,87,string,20000,5000000,2048,2048,151936,102400,False,False,0.4622088587972692,0.6480627642695982,0.6364394916866762,0.5707217582143503,0.7282753086785868,0.7280593568901301
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,91,string,20000,5000000,2048,2048,151936,102400,False,False,0.46326067142969035,0.6453800913056756,0.6347948791612417,0.5719993616668513,0.7290284522087975,0.7290152067041141
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,92,string,20000,5000000,2048,2048,151936,102400,False,False,0.46166686782446115,0.6477751980741699,0.6372135382923753,0.5752678836889356,0.7247297752550039,0.7238276619799803
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,94,string,20000,5000000,2048,2048,151936,102400,False,False,0.4626483058852393,0.6481786022434954,0.6373177424758759,0.5723766082890852,0.7226267630926123,0.7216548627339676
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,93,string,20000,5000000,2048,2048,151936,102400,False,False,0.4641733345447414,0.6457100268155975,0.6345077672415455,0.5743542147260835,0.7267938395778881,0.7263665878543792
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,95,string,20000,5000000,2048,2048,151936,102400,False,False,0.4627404847470211,0.6506895753044725,0.6398567366369933,0.5742959888176269,0.7310817558281187,0.7301965109592343
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,97,string,20000,5000000,2048,2048,151936,102400,False,False,0.4631157950110502,0.6551903957989623,0.6432909103036124,0.5731755367066358,0.7293876941431213,0.7288253597603479
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,98,string,20000,5000000,2048,2048,151936,102400,False,False,0.46444294249885654,0.6458929774839691,0.6348479135463984,0.5757639892525303,0.7346803345154901,0.7342471627411473
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,96,string,20000,5000000,2048,2048,151936,102400,False,False,0.4621826534615999,0.6427292646151717,0.6315245445304718,0.5711064602702277,0.7296941505995255,0.7290921311041448
Qwen3-30B-A3B,DeepSeek-V2-Lite-Chat,99,string,20000,5000000,2048,2048,151936,102400,False,False,0.4642970536559752,0.6480960116491348,0.6373082099994811,0.5709954636477937,0.7274078785342524,0.7268660364793328
Qwen3-30B-A3B,DeepSeek-R1-0528,0,string,20000,5000000,2048,7168,151936,129280,False,False,0.4476428712952477,0.3977431308298116,0.3943321115008512,0.38029873652194324,0.7920002032888848,0.7951810394272071
Qwen3-30B-A3B,DeepSeek-R1-0528,6,string,20000,5000000,2048,7168,151936,129280,False,False,0.4510423207697863,0.38909728730588183,0.38648984815857473,0.3799594527328416,0.7892224246314,0.7914832663513314
Qwen3-30B-A3B,DeepSeek-R1-0528,4,string,20000,5000000,2048,7168,151936,129280,False,False,0.4484554782974515,0.3962455551076063,0.39316465623412605,0.38847139935325026,0.7957820015600682,0.7969579790172696
Qwen3-30B-A3B,DeepSeek-R1-0528,1,string,20000,5000000,2048,7168,151936,129280,False,False,0.45156138672272833,0.4047846371971108,0.4016921613951758,0.3795018825268349,0.7901624447078104,0.7928964415964259
Qwen3-30B-A3B,DeepSeek-R1-0528,3,string,20000,5000000,2048,7168,151936,129280,False,False,0.44866509611437816,0.39297149561588574,0.3890333145791742,0.3859972813356796,0.7962075497575904,0.7961438820572113
Qwen3-30B-A3B,DeepSeek-R1-0528,5,string,20000,5000000,2048,7168,151936,129280,False,False,0.4476502006314255,0.41343819226189693,0.4096633147333258,0.382581332211693,0.7946807771758169,0.7963238460688156
Qwen3-30B-A3B,DeepSeek-R1-0528,2,string,20000,5000000,2048,7168,151936,129280,False,False,0.44798851433499143,0.3982238075365791,0.3952024860839639,0.38343786201373814,0.7951297474018687,0.7964382118836612
Qwen3-30B-A3B,DeepSeek-R1-0528,7,string,20000,5000000,2048,7168,151936,129280,False,False,0.4470998001500651,0.4049074493855558,0.401127841662452,0.3782172595076099,0.7913025377908615,0.7931400025106506
Qwen3-30B-A3B,DeepSeek-R1-0528,8,string,20000,5000000,2048,7168,151936,129280,False,False,0.44848912388104656,0.41060050016630784,0.40645303553592993,0.37938093797159367,0.7897744307366737,0.7916976188168856
Qwen3-30B-A3B,DeepSeek-R1-0528,9,string,20000,5000000,2048,7168,151936,129280,False,False,0.4496336317830389,0.3974055944562193,0.3946735894961969,0.38437204307973216,0.7948523166808367,0.7961085845114909
Qwen3-30B-A3B,DeepSeek-R1-0528,10,string,20000,5000000,2048,7168,151936,129280,False,False,0.44950675115346006,0.4029052691921682,0.400112802494847,0.38024358271990405,0.796969717855745,0.7996241515770913
Qwen3-30B-A3B,DeepSeek-R1-0528,11,string,20000,5000000,2048,7168,151936,129280,False,False,0.45012116765479915,0.4069991352403224,0.4032960633119713,0.3818145286331223,0.7949435656927744,0.7969520136637628
Qwen3-30B-A3B,DeepSeek-R1-0528,12,string,20000,5000000,2048,7168,151936,129280,False,False,0.4477572273256096,0.40775087476916205,0.4034904803980533,0.38372372920285325,0.7960461731141302,0.7978045630390216
Qwen3-30B-A3B,DeepSeek-R1-0528,13,string,20000,5000000,2048,7168,151936,129280,False,False,0.4501552717987789,0.4020024511071159,0.3977266885803631,0.3837273150276882,0.7906434772653037,0.7928812837918148
Qwen3-30B-A3B,DeepSeek-R1-0528,14,string,20000,5000000,2048,7168,151936,129280,False,False,0.4496146335698571,0.4042883952112804,0.40082731299619107,0.38170286801108616,0.7931146884473216,0.7957511376055869
Qwen3-30B-A3B,DeepSeek-R1-0528,15,string,20000,5000000,2048,7168,151936,129280,False,False,0.45048861126524753,0.40718040075074113,0.4047811712218945,0.3850248410864601,0.7977220774631563,0.7991076173814728
Qwen3-30B-A3B,DeepSeek-R1-0528,17,string,20000,5000000,2048,7168,151936,129280,False,False,0.45019301840131853,0.39423099860986166,0.39172087304468733,0.3797266910148598,0.7926977960621228,0.793612546249502
Qwen3-30B-A3B,DeepSeek-R1-0528,18,string,20000,5000000,2048,7168,151936,129280,False,False,0.44881685188785925,0.40663809067229023,0.40373275117508267,0.3786935025527097,0.7926401811788347,0.7946151187337239
Qwen3-30B-A3B,DeepSeek-R1-0528,19,string,20000,5000000,2048,7168,151936,129280,False,False,0.44983127105858167,0.4069625340393405,0.4023268742001548,0.3855098655873524,0.796081338531622,0.7981908539647389
Qwen3-30B-A3B,DeepSeek-R1-0528,21,string,20000,5000000,2048,7168,151936,129280,False,False,0.44892301611510843,0.4050152424065013,0.40009998648908923,0.3813310399849738,0.7925387350633101,0.795585729482495
Qwen3-30B-A3B,DeepSeek-R1-0528,20,string,20000,5000000,2048,7168,151936,129280,False,False,0.450675962454192,0.40763137029095925,0.40252435868727277,0.3823027501407574,0.7947847539356341,0.7969397050283173
Qwen3-30B-A3B,DeepSeek-R1-0528,22,string,20000,5000000,2048,7168,151936,129280,False,False,0.4506682282492009,0.40645804261856855,0.40226020658987305,0.381161028976969,0.7899813680108505,0.7922069992035006
Qwen3-30B-A3B,DeepSeek-R1-0528,16,string,20000,5000000,2048,7168,151936,129280,False,False,0.4506786406712539,0.40234723142045886,0.3993730619070165,0.383278430889064,0.7962699341447214,0.7978228828891166
Qwen3-30B-A3B,DeepSeek-R1-0528,23,string,20000,5000000,2048,7168,151936,129280,False,False,0.44753578907732183,0.39673163069464756,0.39286585601621155,0.3845191795093432,0.7951426992227613,0.7962809818068151
Qwen3-30B-A3B,DeepSeek-R1-0528,25,string,20000,5000000,2048,7168,151936,129280,False,False,0.44900963154188456,0.405618397728884,0.40223277667191704,0.3814916626064297,0.7946146874099408,0.7963280607794774
Qwen3-30B-A3B,DeepSeek-R1-0528,26,string,20000,5000000,2048,7168,151936,129280,False,False,0.44782168309685466,0.4017623726368823,0.39738706163781434,0.3804605935355174,0.7961622017161739,0.7976060115082296
Qwen3-30B-A3B,DeepSeek-R1-0528,27,string,20000,5000000,2048,7168,151936,129280,False,False,0.45035228553205614,0.39643706037780824,0.3929513092999191,0.3795842055452813,0.7882931979527504,0.7906107934916372
Qwen3-30B-A3B,DeepSeek-R1-0528,28,string,20000,5000000,2048,7168,151936,129280,False,False,0.44946446420233616,0.3985650577221647,0.394317829235798,0.3823618311091341,0.7956075165404874,0.7975156731189404
Qwen3-30B-A3B,DeepSeek-R1-0528,29,string,20000,5000000,2048,7168,151936,129280,False,False,0.4504769278971014,0.4051045193212484,0.4014109302654221,0.38473369555855763,0.7931530139617126,0.7939862123644562
Qwen3-30B-A3B,DeepSeek-R1-0528,24,string,20000,5000000,2048,7168,151936,129280,False,False,0.4496989918409947,0.40949155616990657,0.40545007060856014,0.38029820286360605,0.7902809330683693,0.7927042292923219
Qwen3-30B-A3B,DeepSeek-R1-0528,30,string,20000,5000000,2048,7168,151936,129280,False,False,0.45001451216389865,0.4006842846725981,0.3978809682458555,0.38337326414261014,0.7947503274328447,0.797465661499552
Qwen3-30B-A3B,DeepSeek-R1-0528,31,string,20000,5000000,2048,7168,151936,129280,False,False,0.44933813108642345,0.40381985140318055,0.3996468191883668,0.3857525550555877,0.7910521032497604,0.7924196152079542
Qwen3-30B-A3B,DeepSeek-R1-0528,32,string,20000,5000000,2048,7168,151936,129280,False,False,0.44852875523945596,0.4126513475533825,0.4088067800070861,0.37846498253600896,0.7900431553741145,0.7917498020886615
Qwen3-30B-A3B,DeepSeek-R1-0528,34,string,20000,5000000,2048,7168,151936,129280,False,False,0.4491786667116247,0.4036957578878752,0.39894352909401276,0.3823231586681854,0.7927968870277925,0.7938170320025305
Qwen3-30B-A3B,DeepSeek-R1-0528,33,string,20000,5000000,2048,7168,151936,129280,False,False,0.4497019403801153,0.3972675429466011,0.3941975397935721,0.3867490234575651,0.7913839174329282,0.7929443244379971
Qwen3-30B-A3B,DeepSeek-R1-0528,36,string,20000,5000000,2048,7168,151936,129280,False,False,0.45060846317187764,0.41649578988920616,0.41302092697058906,0.38293098637450834,0.794227216763802,0.7958137489494762
Qwen3-30B-A3B,DeepSeek-R1-0528,35,string,20000,5000000,2048,7168,151936,129280,False,False,0.4491807421550464,0.40342242306666937,0.4007295620197831,0.3830122153344894,0.7931354787814071,0.794919767856729
Qwen3-30B-A3B,DeepSeek-R1-0528,37,string,20000,5000000,2048,7168,151936,129280,False,False,0.4511040519672522,0.40149229228032873,0.39841109664113916,0.3817233522968913,0.794900882194851,0.7958499230134172
Qwen3-30B-A3B,DeepSeek-R1-0528,38,string,20000,5000000,2048,7168,151936,129280,False,False,0.45029286698777404,0.40483446723583816,0.40125533131104607,0.38298547084599777,0.7978982553568893,0.7991000777019556
Qwen3-30B-A3B,DeepSeek-R1-0528,39,string,20000,5000000,2048,7168,151936,129280,False,False,0.4499117833000874,0.41516723593482174,0.4101853384778723,0.37940975285094664,0.7928311205977765,0.7957344304501499
Qwen3-30B-A3B,DeepSeek-R1-0528,40,string,20000,5000000,2048,7168,151936,129280,False,False,0.44997488644673206,0.39283693022703964,0.39037738530102245,0.38231154220036023,0.7958885498094003,0.7979829961355792
Qwen3-30B-A3B,DeepSeek-R1-0528,43,string,20000,5000000,2048,7168,151936,129280,False,False,0.4497454346561751,0.40750516063941644,0.4036410737325156,0.37854988558370845,0.7935197592746639,0.795213034889561
Qwen3-30B-A3B,DeepSeek-R1-0528,41,string,20000,5000000,2048,7168,151936,129280,False,False,0.4477193266616481,0.4078146669717805,0.40427679913418035,0.38100981993449795,0.7872313572241104,0.7905620259370965
Qwen3-30B-A3B,DeepSeek-R1-0528,42,string,20000,5000000,2048,7168,151936,129280,False,False,0.44888920184214587,0.40672550844772287,0.40279967777830733,0.3821702918916636,0.7903416122537104,0.7924356354227383
Qwen3-30B-A3B,DeepSeek-R1-0528,44,string,20000,5000000,2048,7168,151936,129280,False,False,0.4482382112008833,0.4026590456671457,0.3989672745174136,0.377411438676042,0.7886008554897631,0.7916038224262345
Qwen3-30B-A3B,DeepSeek-R1-0528,45,string,20000,5000000,2048,7168,151936,129280,False,False,0.4484228354692997,0.403350086962172,0.3994834684302621,0.3841188254141842,0.7953667928836925,0.7973587812991604
Qwen3-30B-A3B,DeepSeek-R1-0528,46,string,20000,5000000,2048,7168,151936,129280,False,False,0.4506558508165374,0.4014176907062318,0.3984941144787481,0.3865303407334357,0.7898811784703044,0.7912555726537377
Qwen3-30B-A3B,DeepSeek-R1-0528,50,string,20000,5000000,2048,7168,151936,129280,False,False,0.4513465589439564,0.4039614012654477,0.4006874089080718,0.38222059321101415,0.7962036473252768,0.7980656551260948
Qwen3-30B-A3B,DeepSeek-R1-0528,49,string,20000,5000000,2048,7168,151936,129280,False,False,0.4481336541636401,0.3954569133494623,0.3923121344770387,0.3811090934537291,0.7953105386897643,0.7970846404175195
Qwen3-30B-A3B,DeepSeek-R1-0528,48,string,20000,5000000,2048,7168,151936,129280,False,False,0.4500609516245718,0.39701097756660964,0.39406398906510826,0.37516787771524235,0.7936771406091185,0.7957223343734887
Qwen3-30B-A3B,DeepSeek-R1-0528,51,string,20000,5000000,2048,7168,151936,129280,False,False,0.4481153998075695,0.39438513269154113,0.39160238327557273,0.3867445637267518,0.7918145884901503,0.792988939119538
Qwen3-30B-A3B,DeepSeek-R1-0528,47,string,20000,5000000,2048,7168,151936,129280,False,False,0.44851974650041726,0.40176451250745865,0.3981143526704482,0.38188579047187543,0.7853321830857186,0.788061734160031
Qwen3-30B-A3B,DeepSeek-R1-0528,52,string,20000,5000000,2048,7168,151936,129280,False,False,0.44708449787910026,0.4136329892229106,0.40864961821261603,0.38284837771916025,0.7923769984390463,0.794909243957757
Qwen3-30B-A3B,DeepSeek-R1-0528,54,string,20000,5000000,2048,7168,151936,129280,False,False,0.4476825966812027,0.39861215925586024,0.39487485212487283,0.38108027712602105,0.7918898314227254,0.7949126191906679
Qwen3-30B-A3B,DeepSeek-R1-0528,53,string,20000,5000000,2048,7168,151936,129280,False,False,0.4484249581169944,0.408555059048116,0.40452045187090796,0.3807821259351134,0.7897866415756312,0.7921445289161109
Qwen3-30B-A3B,DeepSeek-R1-0528,55,string,20000,5000000,2048,7168,151936,129280,False,False,0.4498500288747329,0.39401319444279553,0.39083093654195966,0.3844318574401749,0.7946423613036944,0.7967581262244059
Qwen3-30B-A3B,DeepSeek-R1-0528,57,string,20000,5000000,2048,7168,151936,129280,False,False,0.4500995663335215,0.4013554209312224,0.3983414697999262,0.3818155900622946,0.7966166624429106,0.7986606431020339
Qwen3-30B-A3B,DeepSeek-R1-0528,56,string,20000,5000000,2048,7168,151936,129280,False,False,0.44959067097537997,0.4077802593881513,0.40512020711206076,0.38430900834233084,0.797566964905694,0.7991299140075105
Qwen3-30B-A3B,DeepSeek-R1-0528,60,string,20000,5000000,2048,7168,151936,129280,False,False,0.44766983783211656,0.40211825452479044,0.3978626922643994,0.3831810587183276,0.7922661958843576,0.7947607653500124
Qwen3-30B-A3B,DeepSeek-R1-0528,59,string,20000,5000000,2048,7168,151936,129280,False,False,0.449191931469085,0.40247658753475507,0.39889811288765303,0.38032082089222397,0.792428472101389,0.7947541987779767
Qwen3-30B-A3B,DeepSeek-R1-0528,58,string,20000,5000000,2048,7168,151936,129280,False,False,0.4498384587371749,0.39739316421285076,0.39353678137293685,0.3795303299740184,0.795997103897726,0.7972806793624554
Qwen3-30B-A3B,DeepSeek-R1-0528,61,string,20000,5000000,2048,7168,151936,129280,False,False,0.4482786922193633,0.4012828466435344,0.3974716862500593,0.38235471194739945,0.7888922613233319,0.7916960926236534
Qwen3-30B-A3B,DeepSeek-R1-0528,63,string,20000,5000000,2048,7168,151936,129280,False,False,0.45026413431198137,0.403751789575928,0.4007843029254989,0.3865122162187182,0.7939654448327434,0.7955746854928193
Qwen3-30B-A3B,DeepSeek-R1-0528,64,string,20000,5000000,2048,7168,151936,129280,False,False,0.4491659306972624,0.4061897167052013,0.40166379257942036,0.38264976558496305,0.7964050537565089,0.7984033842504573
Qwen3-30B-A3B,DeepSeek-R1-0528,65,string,20000,5000000,2048,7168,151936,129280,False,False,0.4501245801894184,0.4018759982893806,0.398714484268574,0.3824952991679723,0.7898809620691946,0.7924889935558864
Qwen3-30B-A3B,DeepSeek-R1-0528,62,string,20000,5000000,2048,7168,151936,129280,False,False,0.44983283679695085,0.41214180376785087,0.40802403414842414,0.3861206148073914,0.7974555276204258,0.7994501005565448
Qwen3-30B-A3B,DeepSeek-R1-0528,66,string,20000,5000000,2048,7168,151936,129280,False,False,0.4489326435383851,0.40961123963947904,0.40580693024806114,0.38631921759209825,0.7907788051563309,0.7932384766618599
Qwen3-30B-A3B,DeepSeek-R1-0528,69,string,20000,5000000,2048,7168,151936,129280,False,False,0.44589965085665006,0.4059657773057396,0.4021191637439434,0.3817179948915431,0.793281605705554,0.7954390495330825
Qwen3-30B-A3B,DeepSeek-R1-0528,67,string,20000,5000000,2048,7168,151936,129280,False,False,0.4522112319673381,0.3996585214548411,0.396744080676408,0.3843173915409138,0.7919165599484368,0.793759196301338
Qwen3-30B-A3B,DeepSeek-R1-0528,68,string,20000,5000000,2048,7168,151936,129280,False,False,0.45083577909465516,0.4025458523830884,0.39895686128429864,0.3846361607528345,0.7935014439908566,0.7948746619225536
Qwen3-30B-A3B,DeepSeek-R1-0528,70,string,20000,5000000,2048,7168,151936,129280,False,False,0.4490303077892809,0.402296081766616,0.39809833804449324,0.3818623198157274,0.7924619341098735,0.7952763141186429
Qwen3-30B-A3B,DeepSeek-R1-0528,71,string,20000,5000000,2048,7168,151936,129280,False,False,0.4473216566667005,0.39120459733408935,0.3884053596593781,0.3834390916266009,0.7915070469551925,0.7935404121998869
Qwen3-30B-A3B,DeepSeek-R1-0528,72,string,20000,5000000,2048,7168,151936,129280,False,False,0.45121601221672264,0.4085083756371945,0.4042462986712921,0.3813406589750008,0.7936795349934238,0.7955116591484959
Qwen3-30B-A3B,DeepSeek-R1-0528,74,string,20000,5000000,2048,7168,151936,129280,False,False,0.4475255815244494,0.40468042814452976,0.40117939532186436,0.3867916714968796,0.7942057749296223,0.7964587426716468
Qwen3-30B-A3B,DeepSeek-R1-0528,73,string,20000,5000000,2048,7168,151936,129280,False,False,0.44859891129402263,0.4023459380409429,0.40015145886093806,0.37915178018812173,0.794142908941974,0.7964119119407767
Qwen3-30B-A3B,DeepSeek-R1-0528,75,string,20000,5000000,2048,7168,151936,129280,False,False,0.44900073472497004,0.4136265239618957,0.41012065967027544,0.3818113619376261,0.7905139374723157,0.7927301159884409
Qwen3-30B-A3B,DeepSeek-R1-0528,77,string,20000,5000000,2048,7168,151936,129280,False,False,0.4486230497283645,0.4039707092307342,0.40067884797412906,0.38549690192502417,0.7951011033954704,0.7965192796710282
Qwen3-30B-A3B,DeepSeek-R1-0528,76,string,20000,5000000,2048,7168,151936,129280,False,False,0.44927643233546793,0.4001225198953692,0.39650685583462286,0.3798739230149985,0.7927643721375988,0.7948408852060452
Qwen3-30B-A3B,DeepSeek-R1-0528,78,string,20000,5000000,2048,7168,151936,129280,False,False,0.4467066074569075,0.40506056467664775,0.4017698460072528,0.3828477186634826,0.7866495990780465,0.7891840374016134
Qwen3-30B-A3B,DeepSeek-R1-0528,79,string,20000,5000000,2048,7168,151936,129280,False,False,0.45032183996691244,0.3981232366385457,0.3943174837654255,0.38209734700058484,0.7961890607070292,0.7975379357959003
