model_a,model_b,align_mode,n_tokens,n_bootstrap,n_pairs,hidden_dim_a,hidden_dim_b,vocab_size_a,vocab_size_b,actual_tied_a,actual_tied_b,gcorr_E_cos_mean,gcorr_E_cos_std,gcorr_E_cos_se,gcorr_E_cos_ci95_low,gcorr_E_cos_ci95_high,gcorr_E_cos_median,gcorr_E_euc_mean,gcorr_E_euc_std,gcorr_E_euc_se,gcorr_E_euc_ci95_low,gcorr_E_euc_ci95_high,gcorr_E_euc_median,gcorr_E_euc2_mean,gcorr_E_euc2_std,gcorr_E_euc2_se,gcorr_E_euc2_ci95_low,gcorr_E_euc2_ci95_high,gcorr_E_euc2_median,gcorr_U_cos_mean,gcorr_U_cos_std,gcorr_U_cos_se,gcorr_U_cos_ci95_low,gcorr_U_cos_ci95_high,gcorr_U_cos_median,gcorr_U_euc_mean,gcorr_U_euc_std,gcorr_U_euc_se,gcorr_U_euc_ci95_low,gcorr_U_euc_ci95_high,gcorr_U_euc_median,gcorr_U_euc2_mean,gcorr_U_euc2_std,gcorr_U_euc2_se,gcorr_U_euc2_ci95_low,gcorr_U_euc2_ci95_high,gcorr_U_euc2_median
Qwen3.5-35B-A3B-Instruct,MiniMax-M2.7,string,20000,100,5000000,2048,3072,248320,200064,False,False,0.4099617118386816,0.0011186034039003773,0.00011186034039003772,0.4079117868087516,0.41236230860992357,0.41007630192843125,0.1993677096796899,0.007088560955420946,0.0007088560955420946,0.18605534468327284,0.21221469432494153,0.1996203412744033,0.1976428106835476,0.006585184504662715,0.0006585184504662716,0.18487083627630357,0.20920773173888352,0.19776258695386306,0.762928186744679,0.0022395370890636508,0.00022395370890636508,0.7589753027252821,0.7668451663326867,0.7629175337582781,0.7445092237175507,0.003905577820598053,0.0003905577820598053,0.7360030073495245,0.7522141169212868,0.7441994127904414,0.7420135747059399,0.004017229049710217,0.00040172290497102165,0.7331491830240652,0.7499456340021673,0.7416920865437205
Qwen3.6-35B-A3B,Gemma-4-26B-A4B-Instruct,string,20000,100,5000000,2048,2816,248320,262144,False,True,0.4240680254704225,0.001031348846828352,0.00010313488468283521,0.4219758877211886,0.42639058635398586,0.4238928341486257,0.18304480374597654,0.005043361695269335,0.0005043361695269335,0.17257898073754302,0.19102739562279872,0.18347438462623145,0.17388626431489826,0.005050230236292606,0.0005050230236292606,0.1637449258220552,0.1819827337180403,0.17397739998175288,0.3126483601280796,0.002482438046697413,0.0002482438046697413,0.3080512695967054,0.3177018106325376,0.3122176000715408,0.44915448411354264,0.0036532834091557945,0.00036532834091557945,0.44300628529938435,0.4563478768316052,0.4490299204264361,0.4437954267381981,0.0037299035067118683,0.0003729903506711868,0.43743153482995717,0.4512807830217994,0.44353505398774584
Qwen3.6-35B-A3B,DeepSeek-V2-Lite-Chat,string,20000,100,5000000,2048,2048,248320,102400,False,False,0.4580741504009715,0.0010232592024080698,0.00010232592024080698,0.4561926376403333,0.46010776978920337,0.4579791214411327,0.5314765512997923,0.005190436094094427,0.0005190436094094427,0.5218490606830939,0.5425619572868697,0.5315830462660933,0.525670909305294,0.005096032074438697,0.0005096032074438697,0.5157310729758166,0.5363461348261808,0.525877568242504,0.5439285320617131,0.0029431326024751655,0.00029431326024751656,0.5390886105841589,0.5501723777459867,0.5440927994256421,0.6142328200717851,0.004291335764811785,0.00042913357648117855,0.6068098392564129,0.6225431733288112,0.6143955786680282,0.610187995702962,0.004395771499990998,0.0004395771499990998,0.6022069082695788,0.61874236158373,0.610465248969134
Qwen3.6-35B-A3B,DeepSeek-R1-0528,string,20000,100,5000000,2048,7168,248320,129280,False,False,0.4618800495399785,0.0010598213304399563,0.00010598213304399562,0.4598133104521853,0.4636213115806669,0.461995021950412,0.3200323254462453,0.005510638570361807,0.0005510638570361807,0.30934817058674424,0.32876574310884205,0.32038108939450854,0.3156382585054008,0.005384321291235513,0.0005384321291235513,0.3046702275220267,0.324457773240468,0.3157774618128797,0.4639564497491698,0.002014222080010409,0.00020142220800104088,0.46080853575827313,0.46768510140162983,0.4637499532959432,0.6898883900258539,0.004364788519807906,0.00043647885198079057,0.6817759224476965,0.6974500570645572,0.6897685540967832,0.6843620912408268,0.004527976355033538,0.0004527976355033538,0.6761069521335137,0.6922322428502052,0.6841692949372489
Qwen3.6-35B-A3B,MiniMax-M2.7,string,20000,100,5000000,2048,3072,248320,200064,False,False,0.4104129732830711,0.0011167962148399466,0.00011167962148399466,0.4085005828558051,0.41283351779366917,0.4105161778796344,0.2039008353906434,0.007173140474606939,0.0007173140474606939,0.19036175617506704,0.21685271147358356,0.20395153727221002,0.20210837336270226,0.006663037537381636,0.0006663037537381636,0.1890686279310158,0.21374324010111997,0.20219848730053433,0.7694838199766956,0.0021652869425380287,0.00021652869425380287,0.7655955798948522,0.773292265861032,0.7696149063874659,0.7159725365729104,0.0038813303269219193,0.0003881330326921919,0.7080657011306859,0.7239087076714349,0.7158076446424242,0.7118022346500527,0.003993293440757557,0.00039932934407575576,0.7035766353678887,0.7198043152922129,0.711564280250595
Gemma-4-26B-A4B-Instruct,DeepSeek-V2-Lite-Chat,string,20000,100,5000000,2816,2048,262144,102400,True,False,0.4678951285594543,0.0008841451662681236,8.841451662681236e-05,0.4663275579161153,0.4696806976620962,0.46792489386025454,0.1788670697717405,0.004432270565034989,0.00044322705650349885,0.17076891811507172,0.1880093754433746,0.1786792897547328,0.16667159783934302,0.004342041593535409,0.0004342041593535409,0.15904987626888634,0.1753459664751531,0.1665216708435669,0.4373395198746396,0.0018584025937735795,0.00018584025937735794,0.4336692208365033,0.4403954007329588,0.4373057534789643,0.35825562898044366,0.003541986277793463,0.0003541986277793463,0.3515027518579914,0.36646729713031845,0.3581102978456464,0.3513583188359782,0.003552017480895489,0.0003552017480895489,0.3445782676130508,0.3594129683130288,0.3512797349211586
Gemma-4-26B-A4B-Instruct,DeepSeek-R1-0528,string,20000,100,5000000,2816,7168,262144,129280,True,False,0.4820347686206048,0.0006619204494681282,6.619204494681281e-05,0.4809495635888879,0.48335264211639756,0.48189921842640726,0.26859185213203035,0.002071937789674969,0.0002071937789674969,0.2643952821777816,0.27255366625776895,0.26876292984460337,0.2553109291476753,0.0020266874026076058,0.00020266874026076057,0.2513088580581967,0.2592447821296408,0.2553936372228722,0.584903704901792,0.0009350870134323365,9.350870134323365e-05,0.5829307247895965,0.5866004533609388,0.5849091088927236,0.45391987429723857,0.0016510792065759848,0.00016510792065759847,0.45076739673284477,0.4571371079002459,0.45372433867271544,0.44443729923085457,0.0016618635840912584,0.00016618635840912583,0.4413198761212471,0.44791807160978675,0.44417629037457307
Gemma-4-26B-A4B-Instruct,MiniMax-M2.7,string,20000,100,5000000,2816,3072,262144,200064,True,False,0.42227299521650336,0.0009249704411346746,9.249704411346746e-05,0.4202825286976308,0.42387110263004935,0.42229857919296876,0.03374643483128542,0.004326661538714601,0.00043266615387146007,0.027615058955990507,0.04192078227739015,0.03362061271783832,0.027702025614190502,0.0043286838424151,0.00043286838424151,0.021611498415058508,0.035814900704317275,0.027497288320481893,0.32368082393530073,0.002059715561454697,0.0002059715561454697,0.3198725917438236,0.32774895950872673,0.3236072063646005,0.2638926388699502,0.003939041811890619,0.0003939041811890619,0.2564024425973074,0.2713886088498243,0.263620811148102,0.2613381188315137,0.003935296861912765,0.0003935296861912765,0.2537502616237287,0.2688535731622181,0.26098527968167806
DeepSeek-V2-Lite-Chat,DeepSeek-R1-0528,string,20000,100,5000000,2048,7168,102400,129280,False,False,0.5683588362097841,0.0012855754600507748,0.00012855754600507748,0.5658280649831045,0.5706963595062324,0.5683371585274739,0.11944705530399326,0.005723647537825577,0.0005723647537825577,0.10897786723681042,0.12959449522425565,0.11932557488560536,0.1122697085843673,0.005599955289046962,0.0005599955289046962,0.10218126821995015,0.12267357924722275,0.11216764272339005,0.4493355446403073,0.0018548292417882581,0.0001854829241788258,0.44595036019736695,0.45311213817707097,0.44926539245768604,0.6231937165804139,0.0038858655639848953,0.0003885865563984895,0.6163982480896859,0.6306608265141109,0.6233997205573849,0.615063884849476,0.0038831584239761635,0.00038831584239761637,0.6086821311788729,0.6226484856497521,0.6152288753676781
DeepSeek-V2-Lite-Chat,MiniMax-M2.7,string,20000,100,5000000,2048,3072,102400,200064,False,False,0.5049316414319692,0.000983612734869057,9.836127348690569e-05,0.5031466575371579,0.5067118387169167,0.5050364372648715,0.5644346766122892,0.004719321654582225,0.0004719321654582225,0.5552391093335565,0.5724487791322013,0.5644506523621166,0.5567881769415748,0.004503620927234318,0.0004503620927234318,0.5480435426761214,0.564578389909809,0.5566137626559158,0.48124752700741813,0.0022981007149020286,0.00022981007149020286,0.47761570073771487,0.4857133177312551,0.4812795206814512,0.7931791505086287,0.0023022289172935904,0.00023022289172935903,0.7888048955608672,0.7976151483860824,0.7931667883317086,0.7939832296613032,0.0022706438177304772,0.0002270643817730477,0.7897612893267295,0.7983842438648782,0.7939318942464433
DeepSeek-R1-0528,MiniMax-M2.7,string,20000,100,5000000,7168,3072,129280,200064,False,False,0.5490475075871243,0.0015113452151102674,0.00015113452151102673,0.5460864007161643,0.5518131644676068,0.5491629024910581,-0.1844580051352769,0.007546726798269537,0.0007546726798269537,-0.19810291343480343,-0.17045446811682835,-0.18416225019563137,-0.1919978910977553,0.0067933485305625855,0.0006793348530562585,-0.2044611646692955,-0.18031449210646244,-0.1916028345195108,0.4836713649484869,0.0030354862511020983,0.00030354862511020985,0.4781938184607283,0.4893219736626459,0.4834722868155671,0.5603728538688947,0.005678738154803314,0.0005678738154803315,0.5510958507655167,0.5713671242978915,0.5604524023764332,0.5528450903519961,0.005682269196394351,0.000568226919639435,0.5433974596713464,0.5641998955508413,0.5528541317864111
