subset,model,model_group,role,matrix,tied,vocab_size,hidden_dim,mean,var,min,max,mean_vec_norm,mu_over_row_norm,sigma1,sigma1_centered,sigma1_over_mean_row,sigma1_c_over_mean_row,sigma1_over_mean_sqrt_n,sigma1_c_over_mean_sqrt_n,cos_v1_mu,cos_v1_v1_centered,rank1_energy_frac,rank5_energy_frac,rank10_energy_frac,participation_ratio,effective_rank,isotropy_pr_over_d,sigma_ratio,rank1_centered_energy_frac,rank5_centered_energy_frac,participation_ratio_centered,effective_rank_centered,isotropy_pr_over_d_centered,sigma_ratio_centered
base_instruct,Gemma-3-4B,gemma3,base,U,True,262208,2560,0.9722772836685181,0.00023127188615035266,0.005096142645925283,0.9748662710189819,0.16187240183353424,0.16648789861958965,94.28982543945312,77.45872497558594,96.97831622988274,79.66730970638497,0.18938765668693008,0.1555812235807305,0.8886079788208008,0.7395240664482117,0.035857584327459335,0.06926532834768295,0.08276193588972092,468.3674011230469,1883.35595703125,0.1829560160636902,28.961433594651915,0.024889549240469933,0.04512608423829079,835.1202392578125,2064.93701171875,0.326218843460083,23.81915167613623
base_instruct,Gemma-3-4B-Instruct,gemma3,instruct,E,True,262208,2560,0.9982269406318665,0.00048541283467784524,0.00560167757794261,1.0844591856002808,0.1843581199645996,0.18468557845964664,103.61170959472656,80.4430923461914,103.79576420695525,80.58599050148841,0.20270135965845032,0.1573753030181946,0.9331672191619873,0.6468247175216675,0.04106628894805908,0.07607868313789368,0.08857566118240356,387.90185546875,1850.6295166015625,0.15152416229248047,26.929301468132195,0.02562888152897358,0.04563414305448532,822.5277709960938,2085.90625,0.3212999105453491,20.91922455913515
base_instruct,Gemma-3-4B-Instruct,gemma3,instruct,U,True,262208,2560,0.9982269406318665,0.00048541283467784524,0.00560167757794261,1.0844591856002808,0.1843581199645996,0.18468557845964664,103.61170959472656,80.4430923461914,103.79576420695525,80.58599050148841,0.20270135965845032,0.1573753030181946,0.9331672191619873,0.6468247175216675,0.04106628894805908,0.07607868313789368,0.08857566118240356,387.90185546875,1850.6295166015625,0.15152416229248047,26.929301468132195,0.02562888152897358,0.04563414305448532,822.5277709960938,2085.90625,0.3212999105453491,20.91922455913515
base_instruct,Gemma-4-26B-A4B,gemma4,base,E,True,262144,2816,0.9999024271965027,3.7517500217632005e-09,0.9987017512321472,1.0010464191436768,0.2477291077375412,0.24775328171981426,135.8394012451172,79.20487976074219,135.85266486794077,79.21261347895137,0.2653372360701968,0.1547121357010769,0.9860190749168396,0.5391401052474976,0.07040093094110489,0.12632514536380768,0.1459903120994568,160.29910278320312,1579.183349609375,0.05692439729517156,61.6840816797313,0.02550138719379902,0.07378479093313217,567.5532836914062,2031.96435546875,0.2015459104017778,57.13594834446028
base_instruct,Gemma-4-26B-A4B,gemma4,base,U,True,262144,2816,0.9999024271965027,3.7517500217632005e-09,0.9987017512321472,1.0010464191436768,0.2477291077375412,0.24775328171981426,135.8394012451172,79.20487976074219,135.85266486794077,79.21261347895137,0.2653372360701968,0.1547121357010769,0.9860190749168396,0.5391401052474976,0.07040093094110489,0.12632514536380768,0.1459903120994568,160.29910278320312,1579.183349609375,0.05692439729517156,61.6840816797313,0.02550138719379902,0.07378479093313217,567.5532836914062,2031.96435546875,0.2015459104017778,57.13594834446028
base_instruct,Gemma-4-26B-A4B-Instruct,gemma4,instruct,E,True,262144,2816,1.5153628587722778,0.0345567986369133,0.9981152415275574,6.022451877593994,0.4525119662284851,0.2986162446894752,234.08279418945312,77.95231628417969,154.4730972086139,51.44135335832065,0.301705267985574,0.10047139327797001,0.9995442032814026,0.2581630051136017,0.0896722748875618,0.11567258834838867,0.12834113836288452,116.55851745605469,1629.5389404296875,0.04139151898297397,61.07965446516606,0.01090274564921856,0.03297996148467064,1499.5810546875,2414.4619140625,0.5325216813520952,26.16039357601654
base_instruct,Gemma-4-26B-A4B-Instruct,gemma4,instruct,U,True,262144,2816,1.5153628587722778,0.0345567986369133,0.9981152415275574,6.022451877593994,0.4525119662284851,0.2986162446894752,234.08279418945312,77.95231628417969,154.4730972086139,51.44135335832065,0.301705267985574,0.10047139327797001,0.9995442032814026,0.2581630051136017,0.0896722748875618,0.11567258834838867,0.12834113836288452,116.55851745605469,1629.5389404296875,0.04139151898297397,61.07965446516606,0.01090274564921856,0.03297996148467064,1499.5810546875,2414.4619140625,0.5325216813520952,26.16039357601654
base_instruct,Gemma-4-31B,gemma4,base,E,True,262144,5376,0.9997997879981995,5.6082637200916e-08,0.9980823397636414,1.0017658472061157,0.17352363467216492,0.17355838314348335,105.80403900146484,84.80497741699219,105.82523279083831,84.82196484815418,0.20668990779460608,0.16566790009405113,0.9105876088142395,0.7567300796508789,0.042718902230262756,0.06788814067840576,0.07365129142999649,413.8493957519531,3769.843994140625,0.07698091438838414,167.78175237518076,0.028298545628786087,0.03989637643098831,944.6445922851562,4301.7548828125,0.17571513993399485,192.60827109097562
base_instruct,Gemma-4-31B,gemma4,base,U,True,262144,5376,0.9997997879981995,5.6082637200916e-08,0.9980823397636414,1.0017658472061157,0.17352363467216492,0.17355838314348335,105.80403900146484,84.80497741699219,105.82523279083831,84.82196484815418,0.20668990779460608,0.16566790009405113,0.9105876088142395,0.7567300796508789,0.042718902230262756,0.06788814067840576,0.07365129142999649,413.8493957519531,3769.843994140625,0.07698091438838414,167.78175237518076,0.028298545628786087,0.03989637643098831,944.6445922851562,4301.7548828125,0.17571513993399485,192.60827109097562
base_instruct,Gemma-4-31B-Instruct,gemma4,instruct,E,True,262144,5376,1.1182231903076172,0.006929317489266396,0.5022780299186707,6.815074920654297,0.22082537412643433,0.19747880033295181,122.24848937988281,80.16165924072266,109.32387240712913,71.68663638488003,0.21352318829517408,0.1400129616892188,0.9763619899749756,0.580020010471344,0.04533883184194565,0.0704064816236496,0.07869534939527512,393.1423645019531,3661.113525390625,0.07312916006360735,215.24253710002972,0.020282380282878876,0.03440891206264496,1435.5093994140625,4345.30029296875,0.2670218376886277,141.94296864371145
base_instruct,Gemma-4-31B-Instruct,gemma4,instruct,U,True,262144,5376,1.1182231903076172,0.006929317489266396,0.5022780299186707,6.815074920654297,0.22082537412643433,0.19747880033295181,122.24848937988281,80.16165924072266,109.32387240712913,71.68663638488003,0.21352318829517408,0.1400129616892188,0.9763619899749756,0.580020010471344,0.04533883184194565,0.0704064816236496,0.07869534939527512,393.1423645019531,3661.113525390625,0.07312916006360735,215.24253710002972,0.020282380282878876,0.03440891206264496,1435.5093994140625,4345.30029296875,0.2670218376886277,141.94296864371145
