matrix_kind,model_a,model_b,hidden_dim,vocab,identity_R2,full_affine_R2,delta_over_Yc_energy,full_affine_gain_over_delta,D_energy_at_1,P_energy_at_1,R_energy_at_1,P_abs_delta_energy_at_1,D_energy_at_2,P_energy_at_2,R_energy_at_2,P_abs_delta_energy_at_2,D_energy_at_4,P_energy_at_4,R_energy_at_4,P_abs_delta_energy_at_4,D_energy_at_8,P_energy_at_8,R_energy_at_8,P_abs_delta_energy_at_8,D_energy_at_16,P_energy_at_16,R_energy_at_16,P_abs_delta_energy_at_16,D_energy_at_32,P_energy_at_32,R_energy_at_32,P_abs_delta_energy_at_32,D_energy_at_64,P_energy_at_64,R_energy_at_64,P_abs_delta_energy_at_64,D_energy_at_128,P_energy_at_128,R_energy_at_128,P_abs_delta_energy_at_128,D_energy_at_256,P_energy_at_256,R_energy_at_256,P_abs_delta_energy_at_256,D_energy_at_512,P_energy_at_512,R_energy_at_512,P_abs_delta_energy_at_512,D_energy_at_1024,P_energy_at_1024,R_energy_at_1024,P_abs_delta_energy_at_1024,D_energy_at_2048,P_energy_at_2048,R_energy_at_2048,P_abs_delta_energy_at_2048,D_energy_at_4096,P_energy_at_4096,R_energy_at_4096,P_abs_delta_energy_at_4096
lm_head,Llama-3.1-8B,Llama-3.1-8B-Instruct,4096,128256,0.9958805523003553,0.9975749042033049,0.00411944769964468,0.4113055988296016,0.07218135624016006,0.14428607081710024,0.024711179487452602,0.059345668760197715,0.09772706935799676,0.19587826017398116,0.036179232914460145,0.08056582509855982,0.1421862613629104,0.2821099718305615,0.05370611449172571,0.11603341089957114,0.19497364065930514,0.3768397749745047,0.08076619739753939,0.15499630930870098,0.26420811028490837,0.49461927136822115,0.12111633536504372,0.2034396756027674,0.344612121844304,0.6114057260042335,0.17719231742801506,0.25147459826201857,0.4260492945932958,0.701983985066216,0.24640277300899482,0.2887299433464501,0.5088237988876435,0.7799893499219628,0.3314939650181576,0.3208139866503646,0.5996235465367181,0.8488169589130823,0.43636455626091775,0.34912316758246664,0.6941164936499897,0.9042306349907255,0.5576602039563215,0.3719151228049313,0.7928596373222652,0.9488094080830828,0.6942334971566915,0.3902506217667722,0.8972517591459137,0.9833211850462718,0.8463341495261988,0.4044455088572903,1.0,1.0,1.0000001253110848,0.4113055988296016
lm_head,Llama-3.1-70B-Base,Llama-3.1-70B-Instruct,8192,128256,0.9950256673885755,0.9974053026118898,0.004974332611424567,0.4783828121684043,0.08102399635875246,0.15346073558587173,0.01907503199124465,0.07341297824700123,0.11186465061449251,0.2116283338406752,0.026852861818472507,0.10123935747721607,0.15467473039902074,0.28900799378304665,0.040159627442814434,0.13825645680508256,0.20243412449560125,0.3695089625626296,0.06137803832488752,0.17676673663214038,0.2652445247448919,0.4683977668635807,0.09408382779459035,0.22407344092560033,0.33931526224895237,0.5755026111850543,0.13959274056863966,0.27531055754896605,0.4127516554857702,0.6610503681785974,0.2006344657589924,0.3162351341142365,0.4910957719340267,0.7386849297845188,0.2786553689885185,0.3533741740167384,0.5777729586607921,0.8107677484844672,0.37744641785973204,0.3878573555354449,0.6682469862981851,0.8724153013114611,0.49332477303032274,0.4173484852201225,0.758531187886624,0.9229040270087923,0.6197009230079764,0.44150142380201096,0.8448766056031104,0.9618185034392428,0.7497681542007637,0.460117440470871,0.9270395049336644,0.9894259628469714,0.880649810209475,0.47332437453916526
lm_head,Gemma-2-2B,Gemma-2-2B-Instruct,2304,256000,0.9989458770714498,0.9993343739539696,0.0010541229285502397,0.36854988350754075,0.2320049962982513,0.35330016438406714,0.1661455117725692,0.13020873442694295,0.2752380636666777,0.4395574026740808,0.18988131082472767,0.16199882955040965,0.33935932122423756,0.5515472916989794,0.22572514830341778,0.20327269010455848,0.39636416877254094,0.6418446533087555,0.26312033540933777,0.23655177220687973,0.450157759944784,0.7145641631201952,0.3054173410994426,0.26335253907661127,0.50503688573709,0.7738474808761538,0.35637632510938716,0.28520139892951035,0.5639730601094289,0.8271201422086507,0.41755725221666806,0.30483503205773876,0.629873877044143,0.8766940178844791,0.4922238172963545,0.3231054781630826,0.7014131670053916,0.9183227981846833,0.5805148050347746,0.3384477602932839,0.7811988565804002,0.952671457310017,0.6863362437958298,0.35110695461256586,0.8744401689459409,0.980825702726031,0.8169405084163625,0.3614831984808805,0.9823037711936801,0.999055555587588,0.9737931167237768,0.36820180862936697,1.0,1.0,0.9999999326941386,0.36854988350754075
lm_head,Gemma-2-9B,Gemma-2-9B-Instruct,3584,256000,0.987862728728957,0.9911235613751852,0.01213727127104302,0.2686627474503152,0.08386193765564165,0.28630994447439434,0.014886078843466558,0.07692081630483798,0.126892117961096,0.4408539169688083,0.022294623971211205,0.11844102455707319,0.1608917525588469,0.5540690085978865,0.029510019832886366,0.14885770212698052,0.19529303211584198,0.6568722312071924,0.03848089680501086,0.176477098359943,0.2253432762774355,0.736618183062853,0.050109456018071215,0.19790186488352532,0.25481272424754287,0.8017776524412189,0.0654370892726746,0.2154077869491218,0.28468591330378606,0.853850777011161,0.08741635211356936,0.22939789566440494,0.3187105830944932,0.8916066536095167,0.12127679187091121,0.23954149320371426,0.3664719838103273,0.9209545360508715,0.177846769479748,0.24742617593225752,0.44237912836417376,0.948153576043301,0.2729778703043323,0.2547335447446346,0.5660660992654022,0.9744621727721678,0.432161839163437,0.26180168462337433,0.7667709253135789,0.9951659224493884,0.6943719481199577,0.26736401089418,1.0000001352339931,1.0000000629199592,0.9999999075433016,0.2686627643545643
lm_head,Gemma-2-27B,Gemma-2-27B-Instruct,4608,256000,0.9964781784501565,0.9976057423328897,0.003521821549843446,0.3201649676950068,0.08144690024304216,0.20104960697232346,0.04589514208556233,0.06436904092138776,0.1298321361911222,0.3164511251155078,0.05569941696321012,0.10131656424965511,0.18742996821497496,0.4704623093587436,0.06998918332867962,0.15062555007756045,0.2418322401146272,0.5968765201636811,0.08634402853006011,0.19109895179611303,0.28725622592605343,0.6938654544124472,0.10767615810277659,0.22215141079664236,0.3326211674788992,0.7766052326155697,0.13474422308883038,0.24864178921213712,0.37541391462803275,0.8368168010707647,0.16872132535142448,0.2679194240814603,0.42006771296552314,0.87851793664467,0.2149492890848115,0.2812706668053248,0.4743006708956474,0.9114158392486249,0.27921130462578897,0.2918034227297535,0.5441304291879472,0.9385956266595177,0.36909653846919527,0.3005054384881191,0.639851901291744,0.9638000363141848,0.4982695285709585,0.3085750074909773,0.7792268554044676,0.9873732644809382,0.6915648324140564,0.316122329325453,0.9691844368029736,0.9998620148590285,0.9574132698736029,0.32012078968680524
lm_head,Gemma-3-4B,Gemma-3-4B-Instruct,2560,262208,0.9531678995608374,0.957897193533659,0.04683210043916268,0.10098402438654769,0.018168887969114294,0.14842631582390775,0.0056813007716841266,0.01498868669676693,0.030754968785519567,0.25117442474297286,0.008775334657573408,0.025364604233521458,0.046388811900722485,0.3753634138452599,0.012832710955196398,0.037905708137567516,0.06461799125632822,0.5033367115657402,0.018810269952340034,0.050828966755399434,0.08493389288130801,0.624030231942881,0.028131684700142368,0.06301708416046291,0.10734843491545668,0.7237527289261882,0.04241193925223772,0.07308746322771263,0.1349751784737563,0.7974755464905978,0.06547897176944857,0.08053229003448198,0.17493822387859648,0.8488757580577692,0.10513488315950242,0.08572289025285491,0.24168887050349078,0.8903037097039982,0.1756657095540217,0.08990645153218242,0.3572564654850259,0.9306819013567041,0.30027087417758036,0.09398400382272398,0.5548123352881078,0.9730766053896063,0.5152047618443953,0.09826519164864304,0.8747742418370085,0.9990544084195065,0.8641013953322593,0.10088853474332342,1.0,1.0,0.9999999081377632,0.10098402438654769
lm_head,Gemma-3-12B,Gemma-3-12B-Instruct,3840,262208,0.962656724315314,0.9672602152602192,0.037343275684686005,0.12327496344390139,0.03402322551213375,0.26602859347609487,0.007099426232796693,0.032794665135798096,0.0418589734152993,0.31651166360219546,0.009736177271341497,0.03901796376012906,0.05577234127708332,0.38716155977177363,0.013718778445463188,0.047727327127749235,0.06979312709385646,0.4565549676794767,0.019788993825225563,0.056281796950819064,0.08547904221897878,0.5313891033664211,0.02887354708032385,0.0655069722919831,0.10422154389226593,0.596331602370506,0.04184337047948056,0.07351275648266727,0.12770158895976605,0.6506073259245146,0.06126904826619304,0.08020359431967898,0.16143602424277295,0.7003957338367757,0.09318873133626727,0.08634125848499301,0.21480082039392034,0.753324294130892,0.1473769561778603,0.09286602482038853,0.30223836149565125,0.8148110587147818,0.23935028134712075,0.1004458034767513,0.44843089717408885,0.890116487888122,0.39682483019802894,0.10972907750522214,0.6892043873611419,0.9679744908982015,0.6593749933908309,0.11932701998010485,1.0,0.9999996581526936,1.0,0.12327492130268719
lm_head,Gemma-3-27B,Gemma-3-27B-Instruct,5376,262208,0.9675574083518943,0.9707730350302084,0.032442591648105645,0.09911744145452374,0.01943701742618237,0.1880360510803362,0.003251875654032376,0.018637652284295057,0.026580652389339838,0.24348123604787733,0.0058411803050178865,0.024133237159250556,0.03576241399806887,0.31485794429061986,0.010429196555500586,0.03120791385971721,0.04690252830416512,0.38612289858142723,0.01786838398685153,0.03827151379439562,0.06253429550488553,0.4664802415009223,0.028336294653030687,0.046236328026659765,0.08272946045971961,0.5297112386053641,0.04202795586157061,0.05250362268027043,0.10648152041789775,0.58719828628019,0.061725145904166875,0.058201591762573404,0.13872751729841318,0.6410319771535868,0.0915736286356101,0.06353744946599824,0.1861816072719949,0.6959521257589487,0.1380371844647349,0.06898099408006395,0.25927866764455965,0.7585458584203161,0.21265564007597565,0.07518512471254714,0.37833389067590023,0.8379799493321208,0.3375106911070392,0.08305842856799125,0.573081646193146,0.9304118466775114,0.5442998547480881,0.09222004174165356,0.8691516904523097,0.9957197744719556,0.8603333684087787,0.09869319645133563
lm_head,DeepSeek-V3-Base,DeepSeek-V3,7168,129280,0.9999976813016844,0.9999979631955018,2.318698315589361e-06,0.12157416748624102,0.09414699746941743,0.2638794843154895,0.07846495014325214,0.03208092862235423,0.15287480379531024,0.37860722734825797,0.12344152550773427,0.04602885846913844,0.19449978723943875,0.5112977659369491,0.15186721404348924,0.062160600231359504,0.22938295562462838,0.571199151922372,0.18447584170053485,0.06944306136380929,0.2554740756187669,0.6069614366614657,0.20882399315289757,0.0737908313583705,0.28028056566129084,0.6352580957803284,0.23353582875314663,0.07723097413338818,0.3099791748271849,0.6607513469425599,0.26363341375727367,0.08033029491995412,0.3452659718367013,0.6877183756430483,0.30028619550492086,0.08360878898379356,0.38867705201220765,0.7192792788877348,0.34597676591821397,0.08744577952088013,0.4450570156033805,0.7626704594019416,0.40599032442574834,0.09272102616814003,0.5243099019610606,0.8253998090593929,0.4909551537887311,0.10034729462969799,0.6444922490341234,0.9071424535723133,0.620101662340712,0.11028508858448002,0.8236286102367419,0.9817546688455336,0.8121571676914544,0.11935600654062599
lm_head,DeepSeek-V3.1-Base,DeepSeek-V3.1,7168,129280,0.9999883609539282,0.9999896618259729,1.1639046071799036e-05,0.11176792640086654,0.04861005961837361,0.21350047470737485,0.03467175691295597,0.02386250534364394,0.08502170983566587,0.29758897431777787,0.060376792239349164,0.03326090257925876,0.11959141174829417,0.41180889910381385,0.09113587434982472,0.04602702672625694,0.15903837958796022,0.4903142283729681,0.12115012329767674,0.05480140459008757,0.19054268041339092,0.5339774066444449,0.15028705759432504,0.059681547485561905,0.21923804836353258,0.5709047625872256,0.17803090152175866,0.06380884148675321,0.2521075286730126,0.6044723318264894,0.2108782112810461,0.06756061909494325,0.290152334460009,0.6366541226248602,0.2494108629394665,0.07115751112034363,0.3375744133682206,0.6738094663388973,0.2984735841901569,0.07531028684197302,0.3989785167247203,0.7240696125175909,0.36307339146219825,0.08092775916097006,0.4849835596183174,0.7963108096249938,0.45429421468735365,0.08900200796238075,0.6139787589661653,0.8908612418777392,0.5915316380300897,0.09956971371557571,0.8062177477435856,0.9782775489309404,0.7956856475252542,0.10934005308853346
